origin_prompt,gold,prediction
仙灵骨葆片在治疗骨质疏松时，其成分是否有助于增强骨密度？,仙灵骨葆片,"['仙灵骨葆片', '仙灵骨葆胶囊', '仙灵骨葆颗粒', '骨愈灵片', '骨松宝颗粒', '骨疏康颗粒', '骨松宝胶囊', '骨松宝颗粒', '骨仙片', '骨仙片', '骨松宝丸', '骨疏康胶囊', '骨疏康颗粒', '骨松宝片', '骨松宝丸', '恒古骨伤愈合剂', '恒古骨伤愈合剂', '骨仙片', '骨松康合剂', '骨愈灵胶囊', '骨仙片', '骨仙片', '骨松宝片', '骨化三醇胶丸', '肾骨片', '强骨胶囊', '骨化三醇胶丸', '骨化三醇胶丸', '抗骨增生片', '龟茸壮骨片', '恒古骨伤愈合剂', '骨松宝片', '骨化三醇胶丸', '骨松宝丸', '龟茸壮骨片', '骨化三醇胶丸', '灵仙跌打片', '骨康胶囊', '阿法骨化醇软胶囊', '骨化三醇胶丸', '灵仙跌打片', '骨化三醇胶丸', '六味壮骨颗粒', '依替膦酸二钠片', '阿法骨化醇软胶囊', '骨化三醇胶丸', '复方鹿茸健骨胶囊', '仙灵脾咀嚼片', '磷酸氢钙片', '阿法骨化醇胶囊']"
丙戊酸镁缓释片在治疗癫痫时，其疗效和副作用如何平衡？,丙戊酸镁缓释片,"['丙戊酸镁缓释片', '丙戊酸钠缓释片(Ⅰ)', '丙戊酸镁片', '丙戊酸镁片', '丙戊酸钠缓释片(Ⅰ)', '丙戊酸镁片', '丙戊酸钠缓释片(Ⅰ)', '丙戊酸钠缓释片(Ⅱ)', '丙戊酸钠片', '丙戊酸钠片', '丙戊酸钠片', '丙戊酸钠片', '丙戊酸钠片', '丙戊酸钠片', '丙戊酸钠口服溶液', '丙戊酸钠口服溶液', '丙戊酸钠片', '丙戊酸钠片', '丙戊酸钠糖浆', '拉莫三嗪片', '丙戊酸钠片', '丙戊酰胺胶囊', '注射用丙戊酸钠', '丙戊酸钠片', '丙戊酸钠片', '丙戊酸钠片', '丙戊酸钠片', '注射用丙戊酸钠', '丙戊酰胺片', '丙戊酸钠糖浆', '拉莫三嗪片', '拉莫三嗪分散片', '注射用丙戊酸钠', '注射用丙戊酸钠', '拉莫三嗪片', '拉莫三嗪片', '注射用丙戊酸钠', '卡马西平片', '丙戊酸钠糖浆', '丙戊酰胺胶囊', '丙戊酰胺片', '拉莫三嗪分散片', '小儿抗痫胶囊', '拉莫三嗪片', '拉莫三嗪分散片', '拉莫三嗪分散片', '拉莫三嗪片', '卡马西平片', '卡马西平片', '小儿抗痫胶囊']"
西尼莫德片在治疗神经系统疾病时，其疗效和安全性如何？,西尼莫德片,"['尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '西尼地平片', '尼莫地平胶囊', '尼莫地平片', '尼莫地平胶囊', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平软胶囊', '尼莫地平片', '尼莫地平片', '尼莫地平缓释片', '西尼地平软胶囊', '尼莫地平注射液', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平胶囊', '尼莫地平片', '尼莫地平片', '尼莫地平片', '西尼地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平注射液', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平注射液', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片']"
乳疾灵胶囊在治疗乳腺疾病时，是否适合所有类型的患者？,乳疾灵胶囊,"['乳疾灵胶囊', '乳疾灵胶囊', '乳疾灵胶囊', '乳疾灵颗粒', '乳癖清胶囊', '乳癖舒胶囊', '乳康舒胶囊', '乳疾灵颗粒', '乳安胶囊', '乳安胶囊', '乳增宁胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳癖消胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳核散结胶囊', '乳癖康胶囊', '乳安胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳康软胶囊', '乳腺增生口服液', '乳癖康胶囊', '乳癖康胶囊', '乳癖消胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳康胶囊', '乳癖舒片', '乳泰胶囊', '乳宁胶囊', '乳癖舒片', '乳癖舒片', '乳癖康胶囊', '乳癖散结胶囊', '乳康胶囊', '乳癖康胶囊', '乳宁片', '乳癖康胶囊', '乳安胶囊', '乳癖清片', '乳块消胶囊', '乳宁胶囊', '乳增宁胶囊', '乳康丸', '乳宁胶囊', '乳康丸']"
智托洁白丸在治疗口腔疾病时，其成分是否有助于减少复发？,智托洁白丸,"['智托洁白丸', '智托洁白丸', '智托洁白丸', '智托洁白丸', '智托洁白丸', '口洁含漱液', '利口清含漱液', '复方牛黄清胃丸', '智托洁白片', '唇齿清胃丸', '复方牛黄清胃丸', '复方珍珠口疮颗粒', '清火口胶', '栀子金花丸', '曲安奈德口腔软膏', '唇齿清胃丸', '唇齿清胃丸', '复方两面针漱齿液', '唇齿清胃丸', '唇齿清胃丸', '唇齿清胃丸', '上清丸', '口洁喷雾剂', '复方硼砂含漱液', '复方两面针漱齿液', '唇齿清胃丸', '牛黄上清丸', '唇齿清胃丸', '曲安奈德口腔软膏', '曲安奈德口腔软膏', '清胃黄连丸', '牛黄清胃丸', '清胃黄连丸', '复方氯己定含漱液', '唇齿清胃丸', '导赤丸', '黄连双清丸', '清胃黄连丸', '牛黄清胃丸', '清肺抑火片', '清胃丸', '牛黄上清丸', '口炎胶囊', '复方延胡索喷雾剂', '上清丸', '咽炎清丸', '石辛含片', '牛黄清胃丸', '黄连双清丸', '牛黄上清丸']"
锝[99mTc]植酸盐注射液在核医学检查中，其安全性如何？,锝[99mTc]植酸盐注射液,"['锝[99mTc]植酸盐注射液', '锝[99mTc]喷替酸盐注射液', '锝[99mTc]喷替酸盐注射液', '高锝[99mTc]酸钠注射液', '锝[99mTc]喷替酸盐注射液', '锝[99mTc]亚甲基二膦酸盐注射液', '锝[99mTc]二巯丁二酸盐注射液', '锝[99mTc]甲氧异腈注射液', '锝[99mTc]二巯丁二酸盐注射液', '锝[99mTc]喷替酸盐注射液', '锝[99mTc]双半胱氨酸注射液', '锝[99mTc]双半胱乙酯注射液', '锝[99mTc]双半胱乙酯注射液', '锝[99mTc]亚甲基二膦酸盐注射液', '锝[99mTc]双半胱氨酸注射液', '锝[99mTc]双半胱氨酸注射液', '锝[99mTc]聚合白蛋白注射液', '锝[99mTc]聚合白蛋白注射液', '锝[99mTc]二巯丁二酸盐注射液', '锝[99mTc]亚甲基二膦酸盐注射液', '锝[99mTc]聚合白蛋白注射液', '锝[99mTc]亚甲基二膦酸盐注射液', '锝[99mTc]双半胱乙酯注射液', '锝[99mTc]双半胱氨酸注射液', '锝[99mTc]双半胱乙酯注射液', '锝[99mTc]甲氧异腈注射液', '锝[99mTc]亚甲基二膦酸盐注射液', '钆特酸葡胺注射液', '注射用亚锡喷替酸', '注射用亚锡喷替酸', '钆特酸葡胺注射液', '注射用亚锡双半胱氨酸', '钆特酸葡胺注射液', '注射用亚锡焦磷酸钠', '注射用亚锡焦磷酸钠', '钆特酸葡胺注射液', '钆特酸葡胺注射液', '钆特酸葡胺注射液', '锝[99Tc]亚甲基二膦酸盐注射液', '钆喷酸葡胺注射液', '注射用亚锡喷替酸', '注射用亚锡焦磷酸钠', '钆特醇注射液', '锝[99mTc]甲氧异腈注射液', '碘美普尔注射液', '碘普罗胺注射液', '注射用抗肿瘤免疫核糖核酸', '碘普罗胺注射液', '碘美普尔注射液', '碘普罗胺注射液']"
异甘草酸镁注射液在治疗肝病时，其疗效和副作用如何？,异甘草酸镁注射液,"['异甘草酸镁注射液', '复方甘草酸单铵注射液', '注射用甘草酸二铵', '异烟肼注射液', '注射用甘草酸二铵', '注射用复方甘草酸单铵S', '甘草酸二铵注射液', '甘草酸二铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '甘草酸二铵注射液', '甘草酸单铵半胱氨酸氯化钠注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '甘草酸单铵半胱氨酸氯化钠注射液', '复方甘草酸单铵注射液', '注射用甘草酸二铵', '复方甘草酸单铵注射液', '甘草酸二铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '异烟肼注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵S氯化钠注射液', '复方甘草酸单铵注射液', '注射用甘草酸二铵', '甘草酸二铵注射液', '甘草酸二铵注射液', '甘草酸二铵注射液', '甘草酸二铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '甘草酸二铵注射液', '甘草酸二铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '甘草酸二铵注射液', '复方甘草酸单铵注射液', '甘草酸二铵注射液', '注射用甘草酸二铵', '注射用甘草酸二铵', '复方甘草酸单铵S氯化钠注射液', '注射用复方甘草酸单铵S']"
苦碟子注射液在治疗消化系统疾病时，其疗效和安全性如何？,苦碟子注射液,"['苦碟子注射液', '苦碟子注射液', '苦碟子注射液', '苦碟子注射液', '苦碟子注射液', '苦碟子注射液', '苦参碱葡萄糖注射液', '丁溴东莨菪碱注射液', '苦黄注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '鸦胆子油乳注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参碱注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '注射用苦参素', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '注射用苦参素', '苦参素注射液', '注射用苦参素', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦木注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参碱注射液']"
盐酸沙丙蝶呤片在治疗血液病时，其疗效和副作用如何？,盐酸沙丙蝶呤片,"['盐酸沙丙蝶呤片', '盐酸沙丙蝶呤片', '注射用甲氨蝶呤', '甲氨蝶呤片', '甲磺酸伊马替尼胶囊', '硫鸟嘌呤片', '甲氨蝶呤片', '甲氨蝶呤片', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '巯嘌呤片', '达沙替尼片', '注射用甲氨蝶呤', '达沙替尼片', '注射用甲氨蝶呤', '注射用硫酸长春新碱', '硫鸟嘌呤片', '硫鸟嘌呤片', '注射用甲氨蝶呤', '枸橼酸伊沙佐米胶囊', '注射用甲氨蝶呤', '磷酸芦可替尼片', '注射用重组人Ⅱ型肿瘤坏死因子受体-抗体融合蛋白', '磷酸芦可替尼片', '注射用甲氨蝶呤', '达沙替尼片', '酒石酸长春瑞滨软胶囊', '达沙替尼片', '达沙替尼片', '注射用地西他滨', '甲氨蝶呤注射液', '磷酸腺嘌呤片', '注射用甲氨蝶呤', '伊布替尼胶囊', '巯嘌呤片', '达沙替尼片', '达沙替尼片', '硫唑嘌呤片', '达沙替尼片', '磷酸腺嘌呤片', '白消安片', '甲磺酸伊马替尼片', '注射用盐酸伊达比星', '甲氨蝶呤注射液', '血宁片', '普乐沙福注射液', '注射用甲氨蝶呤', '甲氨蝶呤注射液']"
羟苯磺酸钙分散片在治疗血管疾病时，其疗效和安全性如何？,羟苯磺酸钙分散片,"['羟苯磺酸钙分散片', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙分散片', '羟苯磺酸钙胶囊', '羟苯磺酸钙片', '羟苯磺酸钙颗粒', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯扎贝特分散片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平分散片', '聚苯乙烯磺酸钙散', '聚苯乙烯磺酸钙散', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平分散片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平分散片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '聚苯乙烯磺酸钙散', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '聚苯乙烯磺酸钙散', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸左氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸左氨氯地平片', '苯磺酸左氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片']"
风寒感冒颗粒在治疗感冒时，是否适合所有年龄段的患者？,风寒感冒颗粒,"['风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风热感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒宁颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒宁颗粒', '风寒感冒颗粒', '风寒感冒宁颗粒', '风寒感冒宁颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒宁颗粒', '风寒感冒宁颗粒', '风寒感冒颗粒', '外感风寒颗粒', '小儿感冒颗粒']"
马来酸阿法替尼片在治疗肿瘤时，其疗效和副作用如何？,马来酸阿法替尼片,"['马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸吡咯替尼片', '马来酸吡咯替尼片', '甲磺酸阿帕替尼片', '盐酸阿来替尼胶囊', '甲磺酸阿帕替尼片', '苹果酸舒尼替尼胶囊', '苹果酸舒尼替尼胶囊', '苹果酸舒尼替尼胶囊', '甲磺酸阿帕替尼片', '甲磺酸阿帕替尼片', '苹果酸舒尼替尼胶囊', '苹果酸舒尼替尼胶囊', '苹果酸舒尼替尼胶囊', '苹果酸舒尼替尼胶囊', '苹果酸舒尼替尼胶囊', '甲磺酸阿美替尼片', '甲磺酸伊马替尼胶囊', '注射用抗肿瘤免疫核糖核酸', '苹果酸舒尼替尼胶囊', '苹果酸舒尼替尼胶囊', '注射用抗肿瘤免疫核糖核酸', '阿昔替尼片', '注射用盐酸托泊替康', '枸橼酸他莫昔芬片', '伊布替尼胶囊', '甲苯磺酸拉帕替尼片', '吉非替尼片', '注射用替莫唑胺', '替尼泊苷注射液']"
华蟾素肠溶胶囊在治疗消化系统肿瘤时，其疗效和安全性如何？,华蟾素肠溶胶囊,"['华蟾素肠溶胶囊', '华蟾素肠溶胶囊', '华蟾素片', '参蟾消解胶囊', '仙蟾片', '华蟾素注射液', '华蟾素口服液', '华蟾素注射液', '天蟾胶囊', '尿嘧啶替加氟胶囊', '鹤蟾片', '鹤蟾片', '鸦胆子油软胶囊', '鹤蟾片', '鸦胆子油软胶囊', '鸦胆子油软胶囊', '鹤蟾片', '抗癌平丸', '鹤蟾片', '鹤蟾片', '蟾酥注射液', '抗癌平丸', '复方氟尿嘧啶口服溶液', '鹤蟾片', '蓼参胶囊', '鹤蟾片', '鸦胆子油口服乳液', '复方氟尿嘧啶口服溶液', '抗癌平丸', '复方蟾酥膏', '复方氟尿嘧啶口服溶液', '尿嘧啶替加氟片', '盐酸伊立替康注射液', '复方氟尿嘧啶口服溶液', '醋酸奥曲肽注射液', '复方氟尿嘧啶口服溶液', '替加氟胶囊', '复方氟尿嘧啶口服溶液', '蟾酥注射液', '替加氟胶囊', '复方氟尿嘧啶口服溶液', '氟尿嘧啶口服乳', '参苑益气补肾胶囊', '紫杉醇注射液', '蟾酥注射液', '醋酸奥曲肽注射液', '鸦胆子油乳注射液', '复方氟尿嘧啶口服溶液', '西妥昔单抗注射液', '醋酸奥曲肽注射液']"
西青果颗粒在治疗咽喉疾病时，其疗效和安全性如何？,西青果颗粒,"['西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果茶', '西青果茶', '西青果茶', '青果颗粒', '复方青果颗粒', '青果丸', '青果丸', '止嗽青果丸', '复方青果颗粒', '青果丸', '止嗽青果丸', '青果丸', '藏青果喉片', '止嗽青果丸', '止嗽青果丸', '止嗽青果丸', '止嗽青果丸', '青果丸', '青果丸', '青果丸', '止嗽青果丸', '止嗽青果丸', '青果丸', '藏青果喉片', '青果片', '复方青果颗粒', '青果丸', '复方青果颗粒', '青果丸', '青果丸', '青果丸', '青果丸', '止嗽青果丸', '藏青果喉片', '青果丸', '青果丸', '止嗽青果丸', '止嗽青果丸']"
十味消食散在治疗消化不良时，其疗效和副作用如何？,十味消食散,"['十味消食散', '十味消食散', '消食十味丸', '消食十味丸', '消食十味丸', '消食十味丸', '消食十味丸', '消食十味胶囊', '小儿消食颗粒', '六味安消散', '小儿消食颗粒', '十味益脾颗粒', '六味安消丸', '婴儿消食散', '健儿消食合剂', '健胃十味丸', '健胃消食片', '小儿增食丸', '消食颗粒', '健胃十味丸', '小儿化滞散', '消食颗粒', '健胃十味丸', '六味安消散', '金砂消食口服液', '小儿消食颗粒', '健儿消食合剂', '金朴消积颗粒', '健儿消食合剂', '健儿消食合剂', '健胃消食片', '六味安消散', '健儿消食合剂', '健儿消食合剂', '健胃消食片', '楂曲平胃合剂', '健儿消食合剂', '健胃消食片', '健胃十味丸', '健儿消食合剂', '健胃消食片', '健儿消食合剂', '山白消食合剂', '小儿消食咀嚼片', '健儿消食合剂', '健儿消食合剂', '健胃消食片', '小儿消食片', '健儿消食合剂', '枳陈消食口服液']"
硝呋太尔制霉素阴道软膏在治疗妇科感染时，其疗效和安全性如何？,硝呋太尔制霉素阴道软膏,"['硝呋太尔制霉素阴道软胶囊', '硝呋太尔制霉素阴道软膏', '硝呋太尔制霉素阴道软胶囊', '硝呋太尔阴道片', '硝呋太尔阴道片', '硝呋太尔制霉素阴道栓', '硝呋太尔阴道片', '硝呋太尔制霉素阴道软胶囊', '硝呋太尔阴道片', '硝呋太尔胶囊', '硝呋太尔片', '硝呋太尔片', '硝呋太尔片', '硝呋太尔胶囊', '硝酸咪康唑阴道软胶囊', '硝酸咪康唑栓', '硝酸咪康唑阴道软胶囊', '硝酸咪康唑阴道软胶囊', '硝酸咪康唑栓', '硝酸咪康唑栓', '硝酸咪康唑阴道软胶囊', '硝酸咪康唑栓', '硝酸咪康唑阴道软胶囊', '妇阴康洗剂', '硝酸益康唑栓', '硝酸咪康唑栓', '硝酸益康唑气雾剂', '硝酸咪康唑栓', '硝酸益康唑栓', '硝酸咪康唑栓', '硝酸咪康唑栓', '硝酸益康唑栓', '硝酸益康唑栓', '硝酸咪康唑栓', '硝酸咪康唑阴道软胶囊', '硝酸益康唑栓', '硝酸咪康唑阴道软胶囊', '硝酸益康唑栓', '硝酸咪康唑乳膏', '硝酸布康唑阴道乳膏', '硝酸益康唑乳膏', '硝酸益康唑栓', '硝酸咪康唑栓', '硝酸益康唑栓', '硝酸咪康唑栓', '硝酸益康唑栓', '硝酸咪康唑栓', '硝酸益康唑栓', '硝酸益康唑栓', '甲硝唑呋喃唑酮栓']"
牛黄镇惊丸在治疗惊厥时，其疗效和副作用如何？,牛黄镇惊丸,"['牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄清脑丸', '牛黄清热胶囊', '牛黄清脑丸', '牛黄安心丸', '牛黄安心丸', '牛黄千金散', '牛黄清热胶囊', '牛黄清脑丸', '牛黄千金散', '牛黄安心丸', '牛黄清脑丸', '牛黄清脑丸', '牛黄千金散', '牛黄清脑丸', '牛黄清热胶囊', '牛黄千金散', '牛黄清热散', '牛黄千金散', '牛黄清脑丸', '牛黄清脑丸', '万氏牛黄清心丸', '牛黄安心丸', '安宫牛黄丸', '牛黄千金散', '牛黄清脑丸', '牛黄清脑丸', '人工牛黄片', '牛黄清脑丸', '小儿牛黄颗粒', '牛黄安心丸', '牛黄清脑丸', '人工牛黄片', '牛黄清脑丸']"
核黄素四丁酸酯片在治疗维生素缺乏症时，其疗效和安全性如何？,核黄素四丁酸酯片,"['核黄素四丁酸酯片', '核黄素四丁酸酯胶囊', '核黄素四丁酸酯胶囊', '核黄素四丁酸酯胶囊', '核黄素四丁酸酯胶囊', '核黄素四丁酸酯胶囊', '核黄素四丁酸酯胶囊', '核黄素四丁酸酯胶囊', '核黄素四丁酸酯胶囊', '核黄素四丁酸酯胶囊', '维生素B2片', '维生素K4片', '注射用核黄素磷酸钠', '维生素K4片', '维生素B1片', '维生素B2片', '维生素B1片', '维生素B2片', '维生素B1片', '维生素B2片', '维生素B2片', '维生素B2片', '维生素B2片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B2片', '注射用核黄素磷酸钠', '复合维生素B片', '维生素B2片', '维生素B1片', '维生素B1片', '多种维生素片(6)', '维生素B2片', '维生素B1片', '维生素B2片', '维生素B2片', '维生素B2片', '维生素B1片', '维生素B2片', '维生素B1片', '维生素B1片', '维生素B2片', '维生素B2片', '维生素B2片', '维生素B2片', '维生素B2片', '维生素B2片', '维生素B1片', '维生素B2片']"
御制平安丸在治疗心神不宁时，其疗效和副作用如何？,御制平安丸,"['御制平安丸', '朱砂安神丸', '安神补心丸', '安神补心丸', '安神补心丸', '安神补心丸', '安神补心丸', '安神补心丸', '安神补心丸', '朱砂安神丸', '安神补心丸', '朱砂安神丸', '朱砂安神丸', '天王补心丸', '安神补心丸', '朱砂安神丸', '安神补心丸', '朱砂安神丸', '安神补心丸', '养心安神丸', '神康宁丸', '安神补心丸', '朱砂安神丸', '安神补心丸', '朱砂安神丸', '朱砂安神丸', '安神补心丸', '安神补心丸', '朱砂安神丸', '朱砂安神丸', '安神补心丸', '朱砂安神丸', '安神补心丸', '定心丸', '定心丸', '安神补心丸', '天王补心丸', '养心安神丸', '朱砂安神丸', '安神补心丸', '天王补心丸', '安神补心丸', '安神丸', '安神补心丸', '朱砂安神丸', '天王补心丸', '朱砂安神丸', '安神补心丸', '安神补心丸', '朱砂安神丸']"
乙肝灵胶囊在治疗乙肝时，其疗效和副作用如何？,乙肝灵胶囊,"['乙肝灵胶囊', '乙肝解毒胶囊', '乙肝扶正胶囊', '乙肝解毒胶囊', '乙肝扶正胶囊', '乙肝解毒胶囊', '乙肝扶正胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝扶正胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝扶正胶囊', '乙肝扶正胶囊', '乙肝解毒胶囊', '乙肝扶正胶囊', '乙肝扶正胶囊', '乙肝扶正胶囊', '乙肝扶正胶囊', '乙肝扶正胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝扶正胶囊', '乙肝解毒胶囊', '乙肝扶正胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝扶正胶囊', '乙肝解毒胶囊', '乙肝扶正胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝扶正胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝扶正胶囊', '乙肝扶正胶囊', '乙肝扶正胶囊', '乙肝解毒胶囊', '乙肝扶正胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝扶正胶囊']"
消肿九味散在治疗肿胀时，其疗效和安全性如何？,消肿九味散,"['消肿九味散', '消肿九味散', '清瘟消肿九味丸', '九分散', '九分散', '九分散', '九分散', '九分散', '九分散', '九分散', '九分散', '九分散', '九分散', '九分散', '九分散', '九气拈痛胶囊', '祛伤消肿酊', '消肿片', '消肿片', '消肿片', '消肿止痛酊', '九分散', '九分散', '六味地黄丸', '九分散', '消肿片', '血竭伤愈散', '消肿片', '消肿片', '跌打止痛散', '消肿片', '六味安消散', '治伤消瘀丸', '消肿片', '六味安消散', '消肿片', '六味安消散', '跌打丸', '九气拈痛丸', '治伤消瘀丸', '七厘散', '跌打扭伤散', '九味青鹏散', '肿痛安胶囊', '肿痛搽剂', '跌打损伤散', '九气拈痛丸', '九味青鹏散', '九气拈痛丸', '七味诃子散']"
熊胆酒在治疗肝胆疾病时，其疗效和副作用如何？,熊胆酒,"['熊胆酒', '熊胆酒', '熊胆舒肝利胆胶囊', '熊胆粉', '熊胆粉', '熊胆粉', '熊胆粉', '熊胆粉', '熊胆粉', '熊胆粉', '熊胆粉', '熊去氧胆酸片', '熊去氧胆酸片', '熊去氧胆酸片', '熊胆粉', '熊去氧胆酸片', '熊胆粉', '熊去氧胆酸片', '熊去氧胆酸片', '熊去氧胆酸片', '熊胆胶囊', '熊胆胶囊', '熊胆粉', '熊去氧胆酸片', '熊胆粉', '熊胆胶囊', '熊去氧胆酸片', '熊去氧胆酸片', '熊胆胶囊', '熊去氧胆酸片', '熊去氧胆酸片', '熊胆胶囊', '熊去氧胆酸片', '熊胆胶囊', '熊胆粉', '熊胆粉', '熊去氧胆酸软胶囊', '熊胆粉', '复方熊胆乙肝胶囊', '熊胆粉', '熊去氧胆酸片', '熊胆粉', '熊胆粉', '熊胆胶囊', '熊去氧胆酸片', '熊去氧胆酸片', '熊胆茵陈口服液', '熊胆胶囊', '熊去氧胆酸片', '熊去氧胆酸片']"
