origin_prompt,gold,prediction
利心丸在中医治疗心脏病中扮演什么角色？,利心丸,"['利心丸', '利心丸', '利心丸', '利心丸', '利心丸', '利心丸', '利心丸', '利心丸', '利心丸', '利心丸', '利心丸', '利心丸', '利心丸', '利心丸', '利心丸', '补心丸', '心力丸', '养心丸', '养心氏片', '利心丸', '心力丸', '冠心丸', '养心氏片', '冠心丸', '益心丸', '活心丸', '利脑心胶囊', '心灵丸', '冠心丸', '补心丸', '通脉养心丸', '清心丸', '活心丸', '冠心丸', '救心金丸', '利脑心片', '心舒丸', '救心丸', '通脉养心丸', '清心丸', '强心丸', '救尔心胶囊', '营心丹', '理气舒心片', '冠心静片', '熊胆救心丸', '理气舒心片', '熊胆救心丸', '救尔心胶囊', '利肺片']"
复方氨基酸注射液(18AA-Ⅱ)对于术后恢复期患者的营养支持有何作用？,复方氨基酸注射液(18AA-Ⅱ),"['复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA-Ⅰ)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA-Ⅴ)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA-Ⅳ)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA-Ⅰ)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA-Ⅰ)', '复方氨基酸注射液(14AA)', '复方氨基酸注射液(18AA-Ⅰ)', '复方氨基酸注射液(17AA-Ⅰ)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA-Ⅴ)', '复方氨基酸注射液(18AA-Ⅳ)', '复方氨基酸注射液(18AA-Ⅴ)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA-Ⅰ)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA-Ⅳ)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA-Ⅴ)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA-Ⅰ)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA-Ⅴ)']"
豨红通络口服液在改善血液循环方面有何独特之处？,豨红通络口服液,"['豨红通络口服液', '芪血通络片', '通脉口服液', '活血降浊口服液', '通脉口服液', '红药片', '通脉口服液', '通脉口服液', '通脉口服液', '通脉口服液', '红药片', '通脉口服液', '通脉口服液', '升气血口服液', '红药片', '红药片', '通脉口服液', '活血通脉片', '橘红片', '银蓝通络口服液', '清肝健脾口服液', '红药片', '活络酊', '通脉颗粒', '红药片', '生脉饮', '红药片', '红药片', '通脉口服液', '橘红颗粒', '生脉饮', '红药片', '通脉片', '橘红颗粒', '养血饮片', '红药片', '橘红颗粒', '活血通脉片', '红药片', '通脉口服液', '通脉颗粒', '红药片', '橘红颗粒', '通脉口服液', '橘红丸', '生脉饮', '红药片', '红药片', '红药片', '橘红丸']"
七味解痛口服液对于缓解偏头痛的效果如何？,七味解痛口服液,"['菊花七味胶囊', '七味解痛口服液', '七味铁屑丸', '伤科七味片', '丹七片', '七叶莲片', '冠心七味片', '冠心七味片', '七味诃子散', '伤科七味片', '丹七片', '丹七片', '丹七片', '七厘散', '丹七片', '田七颗粒', '七生力片', '丹七片', '七厘散', '丹七片', '冠心七味片', '七味铁屑丸', '伤科七味片', '七味苁蓉酒', '丹七片', '田七颗粒', '七味通痹口服液', '七味铁屑丸', '三七片', '丹七片', '丹七片', '丹七片', '七厘散', '伤科七味片', '伤科七味片', '七厘散', '丹七片', '七厘散', '丹七片', '清肝七味散', '冠心七味片', '三七止血片', '七厘散', '丹七片', '田七颗粒', '七厘散', '丹七片', '丹七片', '三七片', '七厘散']"
地拉罗司分散片在治疗铁过载时，其疗效与安全性如何？,地拉罗司分散片,"['地拉罗司分散片', '地拉罗司分散片', '地拉罗司分散片', '盐酸地拉卓片', '去铁酮片', '颠茄片', '颠茄片', '颠茄片', '土霉素片', '土霉素片', '颠茄片', '颠茄片', '颠茄片', '颠茄片', '颠茄片', '颠茄片', '颠茄片', '颠茄片', '颠茄片', '颠茄片', '颠茄片', '颠茄片', '颠茄片', '土霉素片', '颠茄片', '颠茄片', '颠茄片', '颠茄片', '颠茄片', '铝钠颠茄片', '盐酸地尔硫卓片', '颠茄片', '土霉素片', '颠茄片', '颠茄片', '盐酸地尔硫卓片', '土霉素片', '颠茄片', '土霉素片', '颠茄片', '铁箍散', '土霉素片', '土霉素片', '土霉素片', '土霉素片', '萘哌地尔分散片', '土霉素片', '土霉素片', '颠茄片', '土霉素片']"
少林风湿跌打凝胶膏对于缓解肌肉疼痛的效果如何？,少林风湿跌打凝胶膏,"['少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '伤湿镇痛膏', '少林风湿跌打膏', '少林跌打止痛膏', '少林风湿跌打膏', '麝香壮骨膏', '少林风湿跌打膏', '麝香壮骨膏', '跌打丸', '跌打丸', '伤痛舒', '跌打损伤丸', '跌打丸', '舒筋定痛片', '风寒止痛膏', '伤湿镇痛膏', '肿痛凝胶', '舒筋定痛片', '关节止痛膏', '跌打损伤丸', '筋骨跌打丸', '舒筋定痛片', '关节止痛膏', '伤湿止痛膏', '外用跌打止痛膏', '风湿跌打酊', '跌打镇痛膏', '消炎镇痛膏', '消瘀定痛膏', '跌打丸', '跌打丸', '跌打丸', '风湿止痛丸']"
贝敏伪麻片在缓解感冒症状时，其成分是否比同类药品更温和？,贝敏伪麻片,"['贝敏伪麻片', '贝敏伪麻胶囊', '布洛伪麻片', '抗感泡腾片', '苯酚伪麻片', '贝诺酯片', '感冒退烧片', '解热感冒片', '布洛伪麻软胶囊', '咖酚伪麻片', '感冒清片', '贝诺酯片', '布洛伪麻片', '感冒软胶囊', '布洛伪麻片', '感冒软胶囊', '散寒感冒片', '布洛伪麻片', '感冒灵片', '感冒灵片', '感冒退烧片', '感冒退烧片', '感冒药片', '感冒清片', '感冒退烧片', '感冒清片', '感冒清片', '感冒清片', '贝诺酯片', '布洛伪麻片', '感冒软胶囊', '贝诺酯片', '感冒消炎片', '感冒退烧片', '布洛芬缓释胶囊', '感冒清片', '感冒清片', '感冒软胶囊', '感冒灵胶囊', '四季感冒片', '布洛伪麻片', '感冒清片', '感冒解毒片', '感冒清片', '感冒解毒颗粒', '抗感冒颗粒', '感冒软胶囊', '感冒灵片', '感冒软胶囊', '感冒软胶囊']"
复方仙鹤草肠炎胶囊在治疗肠炎时，是否适合长期使用？,复方仙鹤草肠炎胶囊,"['复方仙鹤草肠炎片', '复方仙鹤草肠炎片', '复方仙鹤草肠炎胶囊', '肠炎宁丸', '肠舒胶囊', '复方丹参片', '肠炎宁颗粒', '炎宁胶囊', '氟罗沙星胶囊', '肠炎宁胶囊', '飞扬肠胃炎片', '复方蒲芩片', '肠舒片', '呋喃妥因肠溶片', '呋喃妥因肠溶片', '复方磺胺脒片', '肠康片', '肠炎宁颗粒', '酮洛芬肠溶胶囊', '呋喃妥因肠溶片', '消炎灵胶囊', '肠炎宁片', '酮洛芬肠溶胶囊', '肠炎宁片', '复方磺胺脒片', '炎宁胶囊', '复方胆通胶囊', '呋喃妥因肠溶片', '复方磺胺甲噁唑片', '复方磺胺脒片', '肠康片', '消炎片', '硫酸庆大霉素片', '呋喃唑酮片', '肠康片', '复方肝炎颗粒', '消炎片', '呋喃妥因肠溶片', '复方气管炎片', '咽炎片', '呋喃妥因肠溶片', '复方气管炎片', '复方磺胺甲噁唑片', '呋喃唑酮片', '呋喃妥因肠溶胶囊', '呋喃妥因肠溶片', '呋喃妥因肠溶片', '更衣胶囊', '复方蒲芩胶囊', '复方菠萝蛋白酶肠溶片']"
血骚普清散在治疗血液疾病时，其疗效和安全性如何？,血骚普清散,"['血骚普清散', '血骚普清散', '止血宝颗粒', '止血宝颗粒', '血宁颗粒', '血宁胶囊', '当归补血丸', '血平片', '当归补血丸', '血宝片', '血宝胶囊', '血卟啉注射液', '断血流滴丸', '当归补血丸', '药墨', '血宝胶囊', '跌打活血散', '血宁糖浆', '止血宝片', '舒血宁注射液', '凝血酶散', '止血宝片', '凝血酶散', '活血止痛散', '桃红清血丸', '利血平注射液', '注射用硝普钠', '利血平注射液', '卡络磺钠注射液', '扶正散结合剂', '活血通脉胶囊', '血复生片', '血宝胶囊', '当归补血丸', '鱼腥草注射液', '补血催生丸', '跌打活血散', '注射用硝普钠', '血康颗粒', '脏连丸', '双丹膏', '补肾养血丸', '血复生片', '阿胶补血颗粒', '补血当归精', '血平胶囊', '补血当归精', '止血胶囊', '皮肤病血毒丸', '补血当归精']"
如意油在外用时，是否需要特别注意剂量控制？,如意油,"['如意油', '保济油', '外伤如意膏', '二天油', '莪术油注射液', '白花油', '肉桂油', '鱼肝油', '紫冰油', '驱风油', '白花油', '烫伤油', '清风油', '氧化锌油', '保济油', '白花油', '驱风油', '白花油', '清凉油', '白花油', '鱼肝油乳', '莪术油注射液', '鱼肝油乳', '二天油', '白花油', '烫伤油', '鱼肝油', '四季油', '驱风油', '肌苷片', '驱风油', '驱风油', '白花油', '白花油', '清凉油', '二天油', '白花油', '呋喃唑酮片', '白花油', '清凉油', '风油精', '风油精', '白花油', '白花油', '鱼肝油', '四季油', '清凉油', '碘甘油', '莪术油注射液', '鱼肝油乳']"
依维莫司片在治疗某些癌症时，其副作用是否可控？,依维莫司片,"['依维莫司片', '维生素E片', '依西美坦片', '依西美坦片', '依西美坦片', '维生素E片', '维生素E片', '维生素E片', '维生素E片', '维生素E片', '维生素E片', '维生素E片', '维生素E片', '维生素E片', '依西美坦片', '维生素E片', '维生素E片', '维生素E片', '维生素E片', '维生素E片', '维生素E片', '维生素E片', '维生素E片', '固元片', '固元片', '维生素E片', '维生素E片', '维生素E片', '依非韦伦片', '维生素E片', '维生素E片', '固元片', '维生素E片', '维生素E片', '依非韦伦片', '维生素E片', '维生素EC片', '维生素E片', '依西美坦胶囊', '维生素E片', '甲磺酸伊马替尼片', '维生素E片', '厄贝沙坦片', '依西美坦胶囊', '替吉奥片', '替加氟片', '注射用卡铂', '维生素E片', '替加氟片', '注射用卡铂']"
羌月乳膏在治疗皮肤炎症时，是否比激素类药物更安全？,羌月乳膏,"['膦甲酸钠乳膏', '肝素钠乳膏', '哈西奈德乳膏', '氢化可的松乳膏', '哈西奈德乳膏', '哈西奈德乳膏', '华佗膏', '哈西奈德乳膏', '伤疖膏', '结合雌激素乳膏', '华佗膏', '尿素乳膏', '伤疖膏', '盐酸左氧氟沙星乳膏', '哈西奈德乳膏', '伤疖膏', '甲硝唑乳膏', '哈西奈德乳膏', '哈西奈德乳膏', '氧化锌软膏', '氢化可的松乳膏', '氢醌乳膏', '哈西奈德乳膏', '氢化可的松乳膏', '哈西奈德乳膏', '膦甲酸钠乳膏', '酮康唑乳膏', '红霉素软膏', '止痛消炎软膏', '哈西奈德乳膏', '哈西奈德乳膏', '肝素钠乳膏', '肝素钠乳膏', '哈西奈德乳膏', '复方硫黄乳膏', '华佗膏', '哈西奈德乳膏', '烫伤油', '酮康唑乳膏', '结合雌激素软膏', '哈西奈德乳膏', '克霉唑乳膏', '克霉唑乳膏', '烫疮油', '克霉唑乳膏', '氢化可的松乳膏', '哈西奈德乳膏', '伤疖膏', '林旦乳膏', '林旦乳膏']"
复方金银花颗粒在治疗上呼吸道感染时，其疗效如何？,复方金银花颗粒,"['复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '金银花口服液', '复方金银花颗粒', '金银花颗粒', '金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金蒲片', '复方金银花颗粒', '金银花露', '复方金银花颗粒', '补金片', '金银花露', '金银花露', '金莲花胶囊', '复方金银花颗粒', '补金片', '补金片', '补金片', '金银花露', '金莲花口服液', '补金片', '金银花露', '金银花露', '复方金银花颗粒']"
葛根芩连片在治疗腹泻时，是否比抗生素更推荐使用？,葛根芩连片,"['葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连颗粒', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连颗粒', '葛根芩连片', '葛根芩连胶囊', '葛根芩连片', '盐酸小檗碱片', '葛根芩连口服液', '盐酸小檗碱片', '盐酸小檗碱片', '盐酸小檗碱片', '盐酸小檗碱片', '盐酸小檗碱片', '盐酸小檗碱片', '盐酸小檗碱片', '盐酸小檗碱片', '盐酸小檗碱片', '盐酸小檗碱片', '盐酸小檗碱片', '盐酸小檗碱片', '盐酸小檗碱片']"
晕痛定片在缓解眩晕症状时，其作用机制是什么？,晕痛定片,"['晕痛定片', '晕痛定胶囊', '晕复静片', '晕可平颗粒', '晕可平颗粒', '晕可平糖浆', '清眩片', '去痛片', '清眩片', '罗通定片', '清眩片', '消眩止晕片', '罗通定片', '晕宁软膏', '萘普生片', '罗通定片', '清眩片', '罗通定片', '罗通定片', '罗通定片', '眩晕宁片', '罗通定片', '罗通定片', '清眩片', '罗通定片', '清眩片', '舒筋定痛片', '清眩片', '颈痛片', '清眩片', '活络镇痛片', '双嘧达莫片', '舒筋定痛片', '强力定眩片', '富马酸喹硫平缓释片', '去痛片', '去痛片', '富马酸喹硫平缓释片', '罗通定片', '去痛片', '眩晕宁片', '去痛片', '罗通定片', '去痛片', '萘普生片', '去痛片', '去痛片', '去痛片', '血压平片', '晕可平糖浆']"
依诺沙星分散片在治疗泌尿系统感染时，其疗效和安全性如何？,依诺沙星分散片,"['依诺沙星片', '依诺沙星片', '依诺沙星片', '依诺沙星片', '依诺沙星片', '依诺沙星分散片', '依诺沙星片', '依诺沙星胶囊', '依诺沙星胶囊', '注射用葡萄糖酸依诺沙星', '依诺沙星片', '依诺沙星片', '依诺沙星胶囊', '复方磺胺甲噁唑片', '依诺沙星片', '依诺沙星片', '诺氟沙星片', '依诺沙星胶囊', '注射用葡萄糖酸依诺沙星', '注射用葡萄糖酸依诺沙星', '诺氟沙星胶囊', '依诺沙星片', '依诺沙星片', '依诺沙星片', '注射用葡萄糖酸依诺沙星', '复方磺胺甲噁唑片', '依诺沙星片', '巴洛沙星片', '诺氟沙星胶囊', '诺氟沙星胶囊', '依诺沙星片', '盐酸环丙沙星片', '依诺沙星分散片', '氧氟沙星片', '诺氟沙星胶囊', '氟罗沙星胶囊', '诺氟沙星胶囊', '诺氟沙星片', '复方磺胺甲噁唑片', '诺氟沙星胶囊', '依诺沙星胶囊', '硫酸小诺霉素注射液', '诺氟沙星胶囊', '肾炎片', '肾炎片', '依诺沙星片', '注射用硫酸奈替米星', '乌洛托品片', '诺氟沙星片', '肾炎片']"
外用牛碱性成纤维细胞生长因子在促进伤口愈合方面有何独特优势？,外用牛碱性成纤维细胞生长因子,"['外用牛碱性成纤维细胞生长因子', '牛碱性成纤维细胞生长因子凝胶', '外用牛碱性成纤维细胞生长因子', '外用重组人酸性成纤维细胞生长因子', '外用人表皮生长因子', '重组人碱性成纤维细胞生长因子凝胶', '愈伤膏', '牛碱性成纤维细胞生长因子外用溶液', '外用人表皮生长因子', '外用人表皮生长因子', '外用人表皮生长因子', '牛碱性成纤维细胞生长因子外用溶液', '牛磺酸颗粒', '伤可贴', '外用溃疡散', '伤痛舒', '伤疖膏', '冻干鼠表皮生长因子', '牛黄化毒片', '伤疖膏', '伤疖膏', '伤疖膏', '伤科活血酊', '伤疖膏', '伤疖膏', '伤疖膏', '牛磺酸片', '牛黄化毒片', '牛磺酸片', '牛磺酸颗粒', '康复新液', '外用溃疡散', '可溶性纤维素钠贴膏', '牛磺酸片', '牛磺酸颗粒', '牛磺酸颗粒', '牛磺酸颗粒', '牛磺酸片', '牛磺酸颗粒', '康复新液', '牛磺酸片', '牛磺酸片', '血竭伤愈散', '牛磺酸颗粒', '牛磺酸片', '牛黄消炎片', '伤痛舒', '创灼膏', '牛磺酸片', '愈伤灵胶囊']"
虎梅含片在缓解口腔黏膜炎时，是否比传统治疗方法更有效？,虎梅含片,"['口炎清片', '口炎片', '咽炎含片', '颠茄口崩片', '虎梅含片', '虎梅含片', '咽炎片', '口炎清咀嚼片', '口腔溃疡散', '口炎颗粒', '虎梅含片', '口炎清含片', '颠茄片', '龙掌口含液', '口腔溃疡散', '虎梅含片', '珠黄散', '蜂胶口腔膜', '珠黄散', '口疳吹药', '粘膜溃疡散', '猴菇片', '口腔炎喷雾剂', '通舒口爽片', '咽炎片', '龙掌口含液', '咽炎片', '龙掌口含液', '龙掌口含液', '猴菇片', '咽炎含片', '咽炎清滴丸', '猴菇片', '地喹氯铵含片', '口炎胶囊', '珠黄散', '甲紫溶液', '珍珠层粉', '清火口胶', '溶菌酶含片', '咽炎含片', '制霉素片', '咽炎片', '口炎清颗粒', '颠茄酊', '地喹氯铵含片', '土霉素片', '龙掌口含液', '溶菌酶含片', '咽炎片']"
糠酸氟替卡松鼻用喷雾剂在治疗过敏性鼻炎时，其疗效如何？,糠酸氟替卡松鼻用喷雾剂,"['富马酸酮替芬滴鼻液', '盐酸氮卓斯汀鼻喷雾剂', '富马酸酮替芬片', '富马酸酮替芬鼻喷雾剂', '富马酸酮替芬滴鼻液', '呋麻滴鼻液', '富马酸酮替芬滴鼻液', '富马酸酮替芬片', '富马酸酮替芬胶囊', '糠酸莫米松鼻喷雾剂', '富马酸酮替芬胶囊', '富马酸酮替芬片', '呋麻滴鼻液', '富马酸酮替芬片', '色甘萘甲那敏鼻喷雾剂', '富马酸氯马斯汀片', '富马酸酮替芬滴鼻液', '富马酸酮替芬片', '鼻炎灵丸', '富马酸酮替芬片', '富马酸酮替芬片', '富马酸酮替芬片', '富马酸氯马斯汀片', '富马酸酮替芬鼻吸入气雾剂', '呋麻滴鼻液', '富马酸酮替芬片', '鼻渊片', '富马酸酮替芬片', '糠酸莫米松鼻喷雾剂', '富马酸酮替芬片', '富马酸酮替芬片', '富马酸酮替芬片', '富马酸酮替芬片', '呋麻滴鼻液', '富马酸酮替芬鼻喷雾剂', '富马酸酮替芬片', '富马酸酮替芬片', '呋麻滴鼻液', '富马酸酮替芬片', '鼻炎灵丸', '富马酸酮替芬胶囊', '富马酸酮替芬滴鼻液', '富马酸酮替芬片', '富马酸酮替芬胶囊', '特非那定颗粒', '富马酸酮替芬片', '富马酸酮替芬片', '盐酸氮卓斯汀鼻喷雾剂', '特非那定片', '丙酸氟替卡松吸入气雾剂']"
仙灵骨葆片在治疗骨质疏松时，其成分是否有助于增强骨密度？,仙灵骨葆片,"['骨仙片', '骨仙片', '骨愈灵片', '仙灵骨葆颗粒', '骨健灵膏', '骨健灵膏', '抗骨增生片', '抗骨增生片', '抗骨增生片', '抗骨增生丸', '抗骨质增生丸', '抗骨增生片', '抗骨增生片', '抗骨增生片', '肾骨片', '抗骨增生丸', '抗骨增生片', '抗骨增生片', '骨松宝片', '骨仙片', '抗骨质增生丸', '抗骨增生片', '抗骨增生片', '抗骨增生片', '抗骨增生片', '肾骨片', '抗骨增生片', '抗骨增生片', '抗骨增生丸', '抗骨增生丸', '抗骨增生片', '抗骨增生片', '抗骨增生片', '抗骨增生片', '抗骨增生丸', '骨刺片', '抗骨增生片', '抗骨增生丸', '抗骨增生片', '抗骨增生片', '抗骨增生片', '抗骨增生片', '抗骨增生片', '抗骨增生片', '抗骨增生丸', '抗骨增生片', '抗骨增生片', '抗骨增生片', '抗骨增生片', '骨肽片']"
丙戊酸镁缓释片在治疗癫痫时，其疗效和副作用如何平衡？,丙戊酸镁缓释片,"['丙戊酸镁片', '丙戊酸钠片', '丙戊酸钠片', '丙戊酸钠片', '丙戊酸钠片', '丙戊酸钠缓释片(Ⅱ)', '丙戊酸钠片', '丙戊酸镁片', '丙戊酸钠片', '丙戊酸钠片', '丙戊酸镁片', '丙戊酰胺片', '丙戊酰胺片', '丙戊酸钠片', '丙戊酸钠片', '丙戊酸钠片', '丙戊酸钠片', '丙戊酰胺胶囊', '丙戊酸钠片', '丙戊酰胺片', '丙戊酰胺胶囊', '丙戊酸钠糖浆', '丙戊酸镁缓释片', '丙戊酸钠糖浆', '丙戊酰胺栓', '丙戊酰胺栓', '丙戊酸钠口服溶液', '丙戊酸钠糖浆', '注射用丙戊酸钠', '注射用丙戊酸钠', '注射用丙戊酸钠', '丙戊酸钠片', '盐酸丙米嗪片', '丙戊酸钠缓释片(Ⅰ)', '丙戊酸钠缓释片(Ⅰ)', '丙谷胺片', '丙戊酸钠口服溶液', '盐酸丙米嗪片', '拉莫三嗪片', '盐酸丙米嗪片', '注射用丙戊酸钠', '癫痫平片', '丙戊酸钠缓释片(Ⅰ)', '盐酸丙米嗪片', '拉莫三嗪片', '盐酸文拉法辛缓释片', '盐酸丙哌维林片', '羊痫疯丸', '硝西泮片', '苯巴比妥片']"
西尼莫德片在治疗神经系统疾病时，其疗效和安全性如何？,西尼莫德片,"['硫辛酸片', '硫辛酸胶囊', '氨磺必利片', '西尼地平片', '甲钴胺片', '硝西泮片', '硝西泮片', '灵芝片', '磺胺嘧啶片', '灵芝片', '硫辛酸注射液', '甲钴胺片', '硝西泮片', '甲钴胺片', '硝西泮片', '安乐片', '灵芝片', '甲钴胺片', '灵芝片', '灵芝片', '硫辛酸注射液', '注射用硫酸软骨素', '灵芝片', '氨磺必利片', '磺胺嘧啶片', '灵芝片', '安乐片', '甲钴胺片', '灵芝片', '灵芝胶囊', '眠安宁合剂', '西咪替丁片', '舒必利片', '甲钴胺片', '奋乃静片', '西咪替丁片', '磺胺嘧啶片', '强身健脑片', '磺胺嘧啶片', '灵芝胶囊', '灵芝胶囊', '灵芝片', '硫酸软骨素注射液', '灵芝片', '强身健脑片', '甲钴胺片', '硝西泮片', '甲钴胺片', '灵芝片', '舒必利片']"
乳疾灵胶囊在治疗乳腺疾病时，是否适合所有类型的患者？,乳疾灵胶囊,"['乳疾灵胶囊', '乳疾灵胶囊', '乳疾灵胶囊', '乳疾灵颗粒', '乳康胶囊', '乳癖清胶囊', '乳癖舒片', '乳宁片', '乳宁片', '乳癖清片', '消核片', '乳宁片', '乳宁片', '乳癖康胶囊', '乳癖舒片', '乳疾灵颗粒', '乳宁片', '乳宁片', '乳宁片', '乳宁胶囊', '乳宁片', '乳癖舒片', '乳宁片', '乳癖康片', '乳宁片', '林旦乳膏', '乳宁片', '乳宁片', '乳癖舒片', '乳宁片', '乳癖康胶囊', '乳核内消液', '乳癖舒胶囊', '乳核内消液', '乳宁胶囊', '乳核内消液', '林旦乳膏', '乳癖康胶囊', '乳宁片', '林旦乳膏', '乳宁片', '哌柏西利胶囊', '乳核内消液', '乳宁片', '乳核内消胶囊', '乳安片', '乳核内消胶囊', '林旦乳膏', '乳安胶囊', '乳宁片']"
智托洁白丸在治疗口腔疾病时，其成分是否有助于减少复发？,智托洁白丸,"['智托洁白丸', '智托洁白丸', '智托洁白丸', '智托洁白片', '智托洁白丸', '洁白丸', '智托洁白丸', '洁白丸', '洁白丸', '洁白片', '洁白丸', '洁白丸', '肝复康丸', '复方氯己定含漱液', '肝复康丸', '补白颗粒', '健脾丸', '智杞颗粒', '化毒丹', '健脾丸', '洁白胶囊', '洁白胶囊', '口腔溃疡散', '健脾丸', '肝复康丸', '升白康复口服液', '肝复康丸', '氨来呫诺口腔贴片', '健脾丸', '口洁含漱液', '清火口胶', '健脾丸', '健脾丸', '氨来呫诺口腔贴片', '肝复康丸', '肝复康丸', '健脾丸', '健脾丸', '健脾丸', '回天再造丸', '肝炎康复丸', '卫生丸', '消积洁白丸', '醒脑再造丸', '健脾丸', '健脾丸', '健脾丸', '十香返生丸', '肝炎康复丸', '健脾丸']"
锝[99mTc]植酸盐注射液在核医学检查中，其安全性如何？,锝[99mTc]植酸盐注射液,"['锝[99mTc]植酸盐注射液', '锝[99mTc]喷替酸盐注射液', '锝[99mTc]二巯丁二酸盐注射液', '锝[99mTc]喷替酸盐注射液', '锝[99mTc]二巯丁二酸盐注射液', '锝[99mTc]双半胱氨酸注射液', '锝[99mTc]喷替酸盐注射液', '锝[99mTc]喷替酸盐注射液', '注射用核糖核酸', '锝[99mTc]聚合白蛋白注射液', '注射用核糖核酸', '注射用核糖核酸', '锝[99mTc]双半胱氨酸注射液', '注射用核糖核酸', '锝[99mTc]双半胱氨酸注射液', '注射用盐酸克林霉素', '结核菌素纯蛋白衍生物', '注射用亚锡喷替酸', '斑蝥酸钠注射液', '硫酸核糖霉素注射液', '注射用亚锡亚甲基二膦酸盐', '盐酸吗啉胍注射液', '注射用核糖核酸', '注射用硫酸核糖霉素', '锝[99mTc]双半胱氨酸注射液', '注射用核糖核酸', '注射用核糖核酸(Ⅰ)', '斑蝥酸钠注射液', '硫酸核糖霉素注射液', '锝[99mTc]亚甲基二膦酸盐注射液', '注射用亚锡亚甲基二膦酸盐', '注射用核糖核酸(Ⅰ)', '注射用硫酸核糖霉素', '注射用核糖核酸', '注射用氨苄西林钠', '注射用亚锡喷替酸', '注射用盐酸克林霉素', '注射用氨苄西林钠', '注射用抗肿瘤免疫核糖核酸', '注射用盐酸克林霉素', '乳酸环丙沙星氯化钠注射液', '注射用核糖核酸', '硫酸核糖霉素注射液', '大蒜素注射液', '注射用哌拉西林钠', '注射用核糖核酸(Ⅰ)', '盐酸克林霉素注射液', '注射用氨苄西林钠', '注射用核糖核酸(Ⅰ)', '注射用硫酸黏菌素']"
