origin_prompt,gold,prediction
血骚普清散在治疗血液疾病时，其疗效和安全性如何？,血骚普清散,"['血骚普清散', '血骚普清散', '血美安胶囊', '血美安胶囊', '血美安胶囊', '血美安片', '血宁片', '皮肤病血毒片', '升血小板胶囊', '重组人血小板生成素注射液', '金薯叶止血合剂', '断血流分散片', '注射用重组人凝血因子Ⅶa', '血宁片', '血宁颗粒', '注射用重组人凝血因子Ⅶa', '皮肤病血毒丸', '断血流分散片', '金薯叶止血合剂', '血宝胶囊', '血康颗粒', '断血流分散片', '金薯叶止血合剂', '人凝血酶原复合物', '重组人血小板生成素注射液', '注射用重组人凝血因子Ⅸ', '肾上腺色腙片', '血宁颗粒', '血康口服液', '断血流分散片', '凝血酶散', '血宝胶囊', '皮肤病血毒丸', '血宝胶囊', '血康口服液', '皮肤病血毒丸', '人凝血酶原复合物', '注射用重组人凝血因子Ⅷ', '人凝血酶原复合物', '人凝血酶原复合物', '人凝血酶原复合物', '血塞通分散片', '凝血酶散', '凝血酶散', '凝血酶散', '紫地宁血散', '注射用重组人凝血因子Ⅶa', '血复生片', '肾上腺色腙片', '七味血病丸']"
如意油在外用时，是否需要特别注意剂量控制？,如意油,"['如意油', '外伤如意膏', '如意金黄散', '跌打万花油', '丁香罗勒油', '烫疮油', '白花油', '莪术油注射液', '白花油', '红花油', '清凉油', '四季油', '烫疮油', '白花油', '白花油', '清凉油', '清凉油', '清凉油', '红花油', '红花油', '白花油', '白花油', '红花油', '红花油', '跌打万花油', '如意金黄散', '红花油', '红花油', '白花油', '红花油', '清凉油', '如意金黄散', '红花油', '白花油', '红花油', '烫疮油', '莪术油注射液', '清凉油', '薄荷护表油', '清凉油', '跌打万花油', '二天油', '清凉油', '莪术油注射液', '驱风油', '清凉油', '白花油', '四季油', '如意金黄散', '红花油']"
依维莫司片在治疗某些癌症时，其副作用是否可控？,依维莫司片,"['依维莫司片', '依维莫司片', '依维莫司片', '注射用依托泊苷', '依西美坦片', '依西美坦片', '依西美坦片', '注射用曲妥珠单抗', '司莫司汀胶囊', '司莫司汀胶囊', '依西美坦胶囊', '注射用曲妥珠单抗', '依西美坦片', '伊布替尼胶囊', '依西美坦片', '司莫司汀胶囊', '司莫司汀胶囊', '依西美坦胶囊', '注射用曲妥珠单抗', '注射用曲妥珠单抗', '依西美坦胶囊', '维莫非尼片', '注射用曲妥珠单抗', '依托泊苷注射液', '注射用替莫唑胺', '依西美坦片', '依托泊苷注射液', '注射用盐酸尼莫司汀', '依托泊苷注射液', '依西美坦片', '注射用曲妥珠单抗', '依托泊苷注射液', '依托泊苷注射液', '司莫司汀胶囊', '依托泊苷注射液', '依托泊苷注射液', '注射用盐酸尼莫司汀', '依托泊苷注射液', '依托泊苷注射液', '注射用福莫司汀', '依托泊苷注射液', '枸橼酸他莫昔芬片', '依托泊苷注射液', '依托泊苷注射液', '注射用曲妥珠单抗', '依托泊苷软胶囊', '司莫司汀胶囊', '注射用异环磷酰胺', '依托泊苷注射液', '酒石酸长春瑞滨软胶囊']"
羌月乳膏在治疗皮肤炎症时，是否比激素类药物更安全？,羌月乳膏,"['羌月乳膏', '卤米松乳膏', '积雪苷霜软膏', '四环素软膏', '牛痘疫苗接种家兔炎症皮肤提取物注射液', '卤米松乳膏', '卤米松乳膏', '松节油', '积雪苷霜软膏', '妥布霉素地塞米松滴眼液', '四环素软膏', '糠酸莫米松乳膏', '卤米松乳膏', '积雪苷霜软膏', '复方水杨酸甲酯乳膏', '积雪苷霜软膏', '愈创蓝油烃软膏', '醋酸氟轻松乳膏', '卡泊三醇倍他米松软膏', '四环素软膏', '积雪苷霜软膏', '醋酸氟轻松乳膏', '倍他米松乳膏', '四环素软膏', '糠酸莫米松乳膏', '卡泊三醇倍他米松软膏', '卤米松乳膏', '曲安缩松-尿素乳膏', '醋酸氟轻松乳膏', '吲哚美辛乳膏', '糠酸莫米松凝胶', '紫松皮炎膏', '醋酸氟轻松乳膏', '复方倍氯米松樟脑乳膏', '老鹳草软膏', '丙酸氟替卡松乳膏', '醋酸氟轻松乳膏', '吲哚美辛凝胶贴膏', '醋酸氟轻松乳膏', '醋酸氟轻松乳膏', '糠酸莫米松乳膏', '丙酸氟替卡松乳膏', '卤米松乳膏', '糠酸莫米松乳膏', '哈西奈德乳膏', '四环素软膏', '四环素软膏', '糠酸莫米松乳膏', '牛痘疫苗接种家兔炎症皮肤提取物注射液', '樟脑薄荷柳酯乳膏']"
复方金银花颗粒在治疗上呼吸道感染时，其疗效如何？,复方金银花颗粒,"['复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方银花解毒颗粒', '复方板蓝根颗粒', '复方双花颗粒', '复方板蓝根颗粒', '复方双花颗粒', '复方公英片', '银花感冒颗粒', '银花感冒颗粒', '复方板蓝根颗粒', '复方板蓝根颗粒', '复方板蓝根颗粒', '复方板蓝根颗粒', '复方板蓝根颗粒', '复方板蓝根颗粒', '复方板蓝根颗粒', '复方板蓝根颗粒', '复方板蓝根颗粒', '复方板蓝根颗粒']"
葛根芩连片在治疗腹泻时，是否比抗生素更推荐使用？,葛根芩连片,"['葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连颗粒', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连胶囊', '葛根芩连片', '葛根芩连片', '葛根芩连颗粒', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连胶囊', '葛根芩连口服液', '芩草止痢片', '珠芽蓼止泻颗粒', '小儿腹泻宁糖浆', '苍苓止泻口服液', '珠芽蓼止泻颗粒', '珠芽蓼止泻颗粒', '痢泻灵片', '消炎止痢灵片', '止痢宁片', '诃苓止泻胶囊', '芩连片']"
晕痛定片在缓解眩晕症状时，其作用机制是什么？,晕痛定片,"['晕痛定片', '晕痛定胶囊', '强力定眩片', '强力定眩片', '晕复静片', '定眩丸', '罗通定片', '眩晕宁片', '天麻眩晕宁合剂', '罗通定片', '定眩丸', '清眩片', '罗通定片', '罗通定片', '眩晕宁片', '安络痛片', '罗通定片', '强力定眩胶囊', '罗通定片', '罗通定片', '清眩片', '安络痛片', '安络痛片', '清眩片', '清眩片', '清眩片', '清眩片', '清眩丸', '强力定眩胶囊', '消眩止晕片', '清眩片', '清眩片', '清眩片', '清眩丸', '罗通定片', '清眩片', '罗通定片', '清眩片', '罗通定片', '清眩片', '天麻蜜环菌片', '颠茄片', '罗通定片', '抑眩宁胶囊', '颠茄片', '晕宁软膏', '天麻眩晕宁颗粒', '茶苯海明片', '东莨菪碱贴片', '颠茄片']"
依诺沙星分散片在治疗泌尿系统感染时，其疗效和安全性如何？,依诺沙星分散片,"['依诺沙星分散片', '依诺沙星分散片', '依诺沙星胶囊', '依诺沙星胶囊', '依诺沙星片', '依诺沙星胶囊', '依诺沙星片', '依诺沙星片', '依诺沙星片', '依诺沙星片', '依诺沙星胶囊', '依诺沙星片', '依诺沙星片', '依诺沙星片', '注射用葡萄糖酸依诺沙星', '依诺沙星片', '依诺沙星胶囊', '依诺沙星胶囊', '依诺沙星片', '依诺沙星片', '注射用葡萄糖酸依诺沙星', '依诺沙星胶囊', '注射用葡萄糖酸依诺沙星', '注射用葡萄糖酸依诺沙星', '依诺沙星片', '依诺沙星胶囊', '注射用葡萄糖酸依诺沙星', '依诺沙星片', '依诺沙星片', '注射用葡萄糖酸依诺沙星', '注射用葡萄糖酸依诺沙星', '注射用葡萄糖酸依诺沙星', '依诺沙星片', '依诺沙星片', '依诺沙星胶囊', '注射用葡萄糖酸依诺沙星', '注射用葡萄糖酸依诺沙星', '依诺沙星胶囊', '依诺沙星胶囊', '注射用葡萄糖酸依诺沙星', '注射用葡萄糖酸依诺沙星', '依诺沙星胶囊', '依诺沙星片', '注射用葡萄糖酸依诺沙星', '依诺沙星胶囊', '注射用葡萄糖酸依诺沙星', '注射用葡萄糖酸依诺沙星', '注射用葡萄糖酸依诺沙星', '注射用葡萄糖酸依诺沙星', '注射用葡萄糖酸依诺沙星']"
外用牛碱性成纤维细胞生长因子在促进伤口愈合方面有何独特优势？,外用牛碱性成纤维细胞生长因子,"['牛碱性成纤维细胞生长因子外用溶液', '牛碱性成纤维细胞生长因子外用溶液', '外用牛碱性成纤维细胞生长因子', '外用牛碱性成纤维细胞生长因子', '牛碱性成纤维细胞生长因子凝胶', '重组人碱性成纤维细胞生长因子凝胶', '外用重组人酸性成纤维细胞生长因子', '牛碱性成纤维细胞生长因子滴眼液', '牛碱性成纤维细胞生长因子眼用凝胶', '牛碱性成纤维细胞生长因子滴眼液', '外用人表皮生长因子', '外用人表皮生长因子', '外用人表皮生长因子', '冻干鼠表皮生长因子', '外用人表皮生长因子', '人表皮生长因子外用溶液(Ⅰ)', '外用人粒细胞巨噬细胞刺激因子凝胶', '人表皮生长因子凝胶', '人表皮生长因子凝胶', '人表皮生长因子外用溶液(Ⅰ)', '人纤维蛋白粘合剂', '人表皮生长因子凝胶', '人纤维蛋白粘合剂', '猪源纤维蛋白粘合剂', '人纤维蛋白粘合剂', '猪源纤维蛋白粘合剂', '猪源纤维蛋白粘合剂', '人纤维蛋白粘合剂', '猪源纤维蛋白粘合剂', '小牛血去蛋白提取物注射液', '注射用鼠神经生长因子', '人纤维蛋白粘合剂', '注射用鼠神经生长因子', '康复新液', '人胎盘组织液', '疤痕止痒软化膏', '小牛血去蛋白提取物注射液', '牛痘疫苗接种家兔炎症皮肤提取物注射液', '人纤维蛋白粘合剂', '人纤维蛋白粘合剂', '人纤维蛋白粘合剂', '疤痕止痒软化膏', '人胎盘组织液', '小牛血去蛋白提取物注射液', '疤痕止痒软化膏', '复方多粘菌素B软膏', '小牛血去蛋白提取物注射液', '复方维生素B12溶液', '小牛血去蛋白提取物注射液', '小牛血去蛋白提取物注射液']"
虎梅含片在缓解口腔黏膜炎时，是否比传统治疗方法更有效？,虎梅含片,"['虎梅含片', '虎梅含片', '虎梅含片', '虎梅含片', '苏梅爽含片', '梅花点舌胶囊', '口炎清含片', '溶菌酶含片', '口腔炎喷雾剂', '溶菌酶含片', '溶菌酶含片', '度米芬含片', '冰硼含片', '溶菌酶含片', '度米芬含片', '度米芬含片', '度米芬含片', '溶菌酶含片', '显齿蛇葡萄总黄酮含片', '溶菌酶含片', '溶菌酶含片', '度米芬含片', '溶菌酶含片', '度米芬含片', '梅花点舌胶囊', '溶菌酶含片', '口腔炎气雾剂', '度米芬含片', '梅花点舌丸', '溶菌酶含片', '度米芬含片', '度米芬含片', '口疳吹药', '梅花点舌片', '口炎清咀嚼片', '度米芬含片', '溶菌酶含片', '梅花点舌片', '口腔炎喷雾剂', '梅花点舌丸', '度米芬含片', '度米芬含片', '口疳吹药', '度米芬含片', '梅花点舌丸', '溶菌酶含片', '度米芬含片', '度米芬含片', '度米芬含片', '度米芬含片']"
糠酸氟替卡松鼻用喷雾剂在治疗过敏性鼻炎时，其疗效如何？,糠酸氟替卡松鼻用喷雾剂,"['糠酸莫米松鼻喷雾剂', '糠酸莫米松鼻喷雾剂', '糠酸莫米松鼻喷雾剂', '糠酸莫米松鼻喷雾剂', '糠酸莫米松鼻喷雾剂', '糠酸氟替卡松维兰特罗吸入粉雾剂(Ⅲ)', '富马酸酮替芬鼻喷雾剂', '丙酸氟替卡松雾化吸入用混悬液', '富马酸酮替芬鼻喷雾剂', '糠酸氟替卡松维兰特罗吸入粉雾剂(Ⅱ)', '富马酸酮替芬滴鼻液', '鲑降钙素鼻用喷雾剂', '富马酸酮替芬滴鼻液', '鲑降钙素鼻用喷雾剂', '富马酸酮替芬滴鼻液', '富马酸酮替芬滴鼻液', '富马酸酮替芬滴鼻液', '富马酸酮替芬滴鼻液', '丙酸氟替卡松吸入气雾剂', '富马酸酮替芬滴鼻液', '富马酸酮替芬鼻吸入气雾剂', '鲑降钙素鼻用喷雾剂', '布地奈德鼻喷雾剂', '鲑降钙素鼻用喷雾剂', '鲑降钙素鼻用喷雾剂', '盐酸氮卓斯汀鼻喷雾剂', '鲑降钙素鼻用喷雾剂', '富马酸酮替芬鼻吸入气雾剂', '鲑降钙素鼻用喷雾剂', '富马酸酮替芬片', '盐酸布替萘芬喷雾剂', '盐酸左卡巴斯汀鼻喷剂', '鲑降钙素鼻用喷雾剂', '丙酸氟替卡松乳膏', '富马酸酮替芬片', '富马酸酮替芬片', '富马酸酮替芬片', '富马酸酮替芬片', '布地奈德鼻喷雾剂', '布地奈德鼻喷雾剂', '富马酸酮替芬片', '富马酸酮替芬片', '丙酸氟替卡松乳膏', '富马酸酮替芬胶囊', '富马酸酮替芬胶囊', '盐酸左卡巴斯汀鼻喷剂', '盐酸氮卓斯汀鼻喷雾剂', '丙酸氟替卡松吸入气雾剂', '富马酸酮替芬片', '富马酸酮替芬片']"
仙灵骨葆片在治疗骨质疏松时，其成分是否有助于增强骨密度？,仙灵骨葆片,"['仙灵骨葆片', '仙灵骨葆胶囊', '仙灵骨葆颗粒', '骨松宝胶囊', '骨愈灵片', '骨松宝颗粒', '骨松宝颗粒', '骨松宝丸', '恒古骨伤愈合剂', '恒古骨伤愈合剂', '骨仙片', '骨松宝丸', '骨松康合剂', '骨松宝片', '骨仙片', '骨疏康颗粒', '骨疏康胶囊', '骨愈灵胶囊', '骨松宝片', '恒古骨伤愈合剂', '骨疏康颗粒', '骨仙片', '骨仙片', '阿法骨化醇软胶囊', '骨仙片', '抗骨增生片', '骨化三醇胶丸', '骨化三醇胶丸', '骨化三醇胶丸', '灵仙跌打片', '灵仙跌打片', '阿法骨化醇软胶囊', '灵仙跌打片', '骨松宝片', '仙茸壮阳口服液', '丹苓补骨胶囊', '强骨胶囊', '仙茸壮阳口服液', '仙茸壮阳口服液', '仙灵地黄补肾颗粒', '仙灵脾咀嚼片', '龟茸壮骨片', '阿法骨化醇胶囊', '仙茸壮阳口服液', '骨松宝丸', '仙茸壮阳口服液', '抗骨增生合剂', '仙茸壮阳片', '灵仙跌打片', '阿仑膦酸钠片']"
丙戊酸镁缓释片在治疗癫痫时，其疗效和副作用如何平衡？,丙戊酸镁缓释片,"['丙戊酸镁缓释片', '丙戊酸镁片', '丙戊酸钠缓释片(Ⅰ)', '丙戊酸钠缓释片(Ⅰ)', '丙戊酸镁片', '丙戊酸镁片', '丙戊酸钠缓释片(Ⅰ)', '丙戊酸钠缓释片(Ⅱ)', '拉莫三嗪片', '丙戊酸钠片', '丙戊酸钠片', '拉莫三嗪分散片', '丙戊酸钠口服溶液', '拉莫三嗪片', '丙戊酸钠片', '丙戊酸钠片', '丙戊酸钠片', '注射用丙戊酸钠', '拉莫三嗪片', '拉莫三嗪片', '丙戊酸钠片', '丙戊酸钠片', '丙戊酸钠口服溶液', '拉莫三嗪分散片', '卡马西平片', '丙戊酸钠片', '丙戊酰胺胶囊', '拉莫三嗪分散片', '丙戊酰胺片', '拉莫三嗪分散片', '丙戊酸钠片', '丙戊酸钠片', '注射用丙戊酸钠', '拉莫三嗪片', '注射用丙戊酸钠', '丙戊酸钠糖浆', '注射用丙戊酸钠', '丙戊酸钠片', '丙戊酸钠糖浆', '拉莫三嗪片', '注射用丙戊酸钠', '拉莫三嗪分散片', '丙戊酸钠片', '拉莫三嗪分散片', '丙戊酸钠糖浆', '卡马西平片', '丙戊酸钠片', '丙戊酰胺胶囊', '卡马西平片', '卡马西平片']"
西尼莫德片在治疗神经系统疾病时，其疗效和安全性如何？,西尼莫德片,"['西尼地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '西罗莫司胶囊', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平注射液', '尼莫地平片', '尼莫地平片', '西尼地平软胶囊', '西尼地平片', '尼莫地平片', '尼莫地平片', '尼莫地平胶囊', '尼莫地平片', '尼莫地平软胶囊', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平胶囊', '尼莫地平缓释片', '司莫司汀胶囊', '西尼地平胶囊', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平注射液', '尼莫地平片', '西咪替丁片', '尼莫地平片', '西咪替丁片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平胶囊', '尼莫地平片', '西咪替丁片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片']"
乳疾灵胶囊在治疗乳腺疾病时，是否适合所有类型的患者？,乳疾灵胶囊,"['乳疾灵胶囊', '乳疾灵胶囊', '乳疾灵胶囊', '乳疾灵颗粒', '乳癖清胶囊', '乳疾灵颗粒', '乳安胶囊', '乳癖康胶囊', '乳癖舒胶囊', '乳增宁胶囊', '乳安胶囊', '乳康舒胶囊', '乳核散结胶囊', '乳宁片', '乳癖康胶囊', '乳癖消胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳宁胶囊', '乳癖康胶囊', '乳癖散结片', '乳癖舒片', '乳癖散结胶囊', '乳宁胶囊', '乳癖舒片', '乳结康丸', '乳安胶囊', '乳康胶囊', '乳宁片', '乳康软胶囊', '乳癖消胶囊', '乳癖康胶囊', '乳康胶囊', '乳泰胶囊', '散结乳癖膏', '乳安胶囊', '乳宁胶囊', '乳癖康胶囊', '乳核内消片', '乳癖康胶囊', '乳癖舒片', '乳宁胶囊', '乳安丸', '乳增宁胶囊', '乳宁片', '乳癖康胶囊', '乳结泰胶囊', '枸橼酸他莫昔芬片', '十味香鹿胶囊']"
智托洁白丸在治疗口腔疾病时，其成分是否有助于减少复发？,智托洁白丸,"['智托洁白丸', '智托洁白丸', '智托洁白丸', '智托洁白丸', '智托洁白丸', '清火口胶', '智托洁白片', '口洁含漱液', '利口清含漱液', '唇齿清胃丸', '口洁喷雾剂', '复方牛黄清胃丸', '复方珍珠口疮颗粒', '唇齿清胃丸', '曲安奈德口腔软膏', '栀子金花丸', '复方牛黄清胃丸', '清胃黄连丸', '唇齿清胃丸', '曲安奈德口腔软膏', '唇齿清胃丸', '唇齿清胃丸', '唇齿清胃丸', '唇齿清胃丸', '西吡氯铵含漱液', '清胃黄连丸', '唇齿清胃丸', '清胃黄连丸', '西吡氯铵含漱液', '曲安奈德口腔软膏', '复方两面针漱齿液', '复方苯佐卡因凝胶', '上清丸', '牛黄清胃丸', '洁白丸', '牛黄上清丸', '导赤丸', '复方延胡索喷雾剂', '唇齿清胃丸', '牛黄上清丸', '复方两面针漱齿液', '清胃黄连丸', '石辛含片', '清胃黄连丸', '复方硼砂含漱液', '清胃黄连丸', '复方驱虫斑鸠菊丸', '牛黄清火丸', '洁白丸', '黄连双清丸']"
锝[99mTc]植酸盐注射液在核医学检查中，其安全性如何？,锝[99mTc]植酸盐注射液,"['锝[99mTc]植酸盐注射液', '锝[99mTc]喷替酸盐注射液', '高锝[99mTc]酸钠注射液', '锝[99mTc]喷替酸盐注射液', '锝[99mTc]喷替酸盐注射液', '锝[99mTc]甲氧异腈注射液', '锝[99mTc]双半胱氨酸注射液', '锝[99mTc]二巯丁二酸盐注射液', '锝[99mTc]亚甲基二膦酸盐注射液', '锝[99mTc]二巯丁二酸盐注射液', '锝[99mTc]双半胱乙酯注射液', '锝[99mTc]喷替酸盐注射液', '锝[99mTc]双半胱氨酸注射液', '锝[99mTc]双半胱氨酸注射液', '锝[99mTc]双半胱乙酯注射液', '锝[99mTc]聚合白蛋白注射液', '锝[99mTc]聚合白蛋白注射液', '锝[99mTc]聚合白蛋白注射液', '锝[99mTc]亚甲基二膦酸盐注射液', '锝[99mTc]双半胱乙酯注射液', '锝[99mTc]二巯丁二酸盐注射液', '锝[99mTc]亚甲基二膦酸盐注射液', '锝[99mTc]双半胱乙酯注射液', '锝[99mTc]双半胱氨酸注射液', '锝[99mTc]亚甲基二膦酸盐注射液', '锝[99mTc]甲氧异腈注射液', '锝[99mTc]亚甲基二膦酸盐注射液', '注射用亚锡喷替酸', '注射用亚锡喷替酸', '锝[99mTc]甲氧异腈注射液', '注射用亚锡双半胱氨酸', '注射用亚锡焦磷酸钠', '注射用亚锡焦磷酸钠', '钆特酸葡胺注射液', '钆特醇注射液', '注射用亚锡焦磷酸钠', '钆特酸葡胺注射液', '钆特酸葡胺注射液', '钆特酸葡胺注射液', '钆喷酸葡胺注射液', '钆特酸葡胺注射液', '注射用亚锡喷替酸', '锝[99Tc]亚甲基二膦酸盐注射液', '钆特酸葡胺注射液', '钆布醇注射液', '钆特醇注射液', '注射用亚叶酸钙', '注射用吲哚菁绿', '钆喷酸葡胺注射液', '钆特醇注射液']"
异甘草酸镁注射液在治疗肝病时，其疗效和副作用如何？,异甘草酸镁注射液,"['异甘草酸镁注射液', '注射用甘草酸二铵', '注射用甘草酸二铵', '异烟肼注射液', '甘草酸单铵半胱氨酸氯化钠注射液', '甘草酸二铵注射液', '甘草酸单铵半胱氨酸氯化钠注射液', '甘草酸二铵注射液', '注射用甘草酸二铵', '注射用复方甘草酸单铵S', '甘草酸二铵注射液', '复方甘草酸单铵注射液', '异烟肼注射液', '注射用甘草酸二铵', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '注射用甘草酸二铵', '异烟肼注射液', '注射用甘草酸二铵', '注射用甘草酸二铵', '甲硫氨酸维B1注射液', '甘草酸二铵注射液', '甲硫氨酸维B1注射液', '复方甘草酸单铵注射液', '注射用甲硫氨酸维B1', '甘草酸二铵注射液', '复方甘草酸单铵注射液', '甘草酸二铵注射液', '复方甘草酸单铵注射液', '甘草酸二铵注射液', '注射用甘草酸二铵', '复方甘草酸单铵注射液', '异烟肼注射液', '复方甘草酸单铵注射液', '异烟肼注射液', '甘草酸二铵注射液', '注射用甘草酸二铵', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '甘草酸二铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '注射用二氯醋酸二异丙胺葡萄糖酸钠', '甲硫氨酸维B1注射液', '复方甘草酸单铵S氯化钠注射液', '注射用复方甘草酸单铵S', '甘草酸二铵注射液', '甘草酸二铵注射液', '注射用甘草酸二铵']"
苦碟子注射液在治疗消化系统疾病时，其疗效和安全性如何？,苦碟子注射液,"['苦碟子注射液', '苦碟子注射液', '苦碟子注射液', '苦碟子注射液', '苦碟子注射液', '苦碟子注射液', '苦参碱葡萄糖注射液', '苦黄注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '丁溴东莨菪碱注射液', '苦参素注射液', '苦参素注射液', '鸦胆子油乳注射液', '苦参素注射液', '苦木注射液', '苦参碱注射液', '苦参素注射液', '苦参素注射液', '注射用苦参素', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '注射用苦参素', '注射用苦参素', '注射用苦参素', '苦参素注射液', '苦参素注射液', '苦参素注射液', '注射用苦参素', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '注射用苦参碱', '苦参素注射液', '苦参素注射液', '苦参碱葡萄糖注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液']"
盐酸沙丙蝶呤片在治疗血液病时，其疗效和副作用如何？,盐酸沙丙蝶呤片,"['盐酸沙丙蝶呤片', '盐酸沙丙蝶呤片', '硫鸟嘌呤片', '注射用甲氨蝶呤', '甲氨蝶呤片', '甲氨蝶呤片', '注射用甲氨蝶呤', '甲氨蝶呤片', '巯嘌呤片', '甲磺酸伊马替尼胶囊', '硫鸟嘌呤片', '注射用甲氨蝶呤', '注射用硫酸长春新碱', '甲氨蝶呤注射液', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '硫鸟嘌呤片', '注射用甲氨蝶呤', '酒石酸长春瑞滨软胶囊', '硫唑嘌呤片', '达沙替尼片', '甲氨蝶呤注射液', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '甲氨蝶呤注射液', '硫唑嘌呤片', '达沙替尼片', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '注射用重组人Ⅱ型肿瘤坏死因子受体-抗体融合蛋白', '硫唑嘌呤片', '注射用甲氨蝶呤', '甲氨蝶呤注射液', '磷酸芦可替尼片', '注射用甲氨蝶呤', '甲氨蝶呤注射液', '注射用甲氨蝶呤', '注射用地西他滨', '磷酸芦可替尼片', '伊布替尼胶囊', '硫唑嘌呤片', '巯嘌呤片', '达沙替尼片', '巯嘌呤片', '磷酸腺嘌呤片', '达沙替尼片', '枸橼酸伊沙佐米胶囊']"
羟苯磺酸钙分散片在治疗血管疾病时，其疗效和安全性如何？,羟苯磺酸钙分散片,"['羟苯磺酸钙分散片', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙分散片', '羟苯磺酸钙胶囊', '羟苯磺酸钙片', '羟苯磺酸钙颗粒', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '苯磺酸氨氯地平片', '羟苯磺酸钙胶囊', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '聚苯乙烯磺酸钙散', '苯磺酸氨氯地平片', '苯磺酸氨氯地平分散片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '聚苯乙烯磺酸钙散', '苯磺酸氨氯地平片', '苯磺酸氨氯地平分散片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '聚苯乙烯磺酸钙散', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯扎贝特分散片', '苯磺酸氨氯地平分散片', '苯磺酸氨氯地平片', '聚苯乙烯磺酸钙散', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸左氨氯地平片', '苯磺酸氨氯地平片']"
