origin_prompt,gold,prediction
我正在服用奥美拉唑来治疗胃溃疡，同时我还在服用抗血小板药物，这两种药物是否有相互作用？,奥美拉唑,"['注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '奥美拉唑肠溶片', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '奥美拉唑肠溶片', '注射用奥美拉唑钠', '奥硝唑片', '注射用奥美拉唑钠', '奥美拉唑镁肠溶片', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '奥美拉唑钠肠溶片', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠']"
我正在服用帕罗西汀来治疗抑郁症，同时我还在服用甲状腺药物，这两种药物可以一起服用吗？,帕罗西汀,"['噻奈普汀片', '甲磺酸瑞波西汀片', '卡托普利片', '卡托普利片', '甲磺酸瑞波西汀胶囊', '甲磺酸瑞波西汀片', '甲巯咪唑片', '卡托普利片', '甲钴胺片', '甲钴胺片', '噻奈普汀钠片', '甲钴胺片', '卡托普利片', '甲磺酸瑞波西汀片', '甲巯咪唑片', '注射用甲钴胺', '卡托普利片', '卡托普利片', '甲基斑蝥胺片', '甲钴胺片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '甲钴胺片', '卡托普利片', '甲巯咪唑片', '卡托普利片', '卡托普利片', '甲钴胺片', '卡托普利片', '注射用甲磺酸齐拉西酮', '卡托普利片', '盐酸帕罗西汀片', '卡托普利片', '卡托普利片', '甲钴胺片', '卡托普利片', '马来酸氟伏沙明片', '甲基斑蝥胺片', '注射用甲钴胺', '复方磺胺甲噁唑片', '阿替洛尔片', '卡托普利片', '甲巯咪唑片', '甲基多巴片', '甲钴胺片', '去甲斑蝥素片', '氨磺必利片', '卡托普利片']"
我正在服用阿仑膦酸钠来治疗骨质疏松，同时我还在服用抗痛风药物，这两种药物可以一起服用吗？,阿仑膦酸钠,"['阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿法骨化醇滴剂', '阿仑膦酸钠维D3片', '阿仑膦酸钠片', '阿仑膦酸钠片', '亚硒酸钠片', '吲哚美辛栓', '痛风舒片', '亚硒酸钠片', '硫酸软骨素A钠注射液', '阿仑膦酸钠片', '吲哚美辛栓', '肌苷片', '痛风舒片', '阿法骨化醇滴剂', '吲哚美辛栓', '吲哚美辛栓', '阿法骨化醇滴剂', '注射用氯膦酸二钠', '阿司匹林片', '吲哚美辛栓', '氯膦酸二钠片', '骨刺消痛胶囊', '骨刺片', '肌苷片', '非布司他片', '阿司匹林片', '阿法骨化醇片', '非布司他片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '痹痛酊', '吲哚美辛栓', '盐酸雷洛昔芬片', '吲哚美辛栓', '非布司他片', '阿司匹林片', '阿司匹林片', '洛索洛芬钠贴剂', '别嘌醇片']"
我正在使用阿司匹林预防心脏病，同时需要控制血压，可以同时服用哪种降压药而不会影响阿司匹林的效果？,阿司匹林,"['阿司匹林缓释片', '阿司匹林片', '吲达帕胺片', '吲达帕胺片', '降压平片', '阿司匹林片', '阿司匹林肠溶片', '吲达帕胺片', '阿司匹林片', '阿司匹林片', '镇心降压片', '吲达帕胺片', '阿替洛尔片', '阿司匹林双嘧达莫片', '注射用阿奇霉素', '阿司匹林片', '阿替洛尔片', '阿替洛尔片', '吲达帕胺片', '阿替洛尔片', '吲达帕胺片', '阿司匹林片', '阿替洛尔片', '阿司匹林片', '阿司匹林片', '降压平片', '阿司匹林片', '吲达帕胺片', '降压片', '阿司匹林片', '吲达帕胺片', '阿司匹林片', '阿司匹林片', '降压片', '阿司匹林片', '吲达帕胺片', '阿替洛尔片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林肠溶片', '吲达帕胺片', '阿司匹林片', '吲达帕胺片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片']"
拉替拉韦钾咀嚼片在治疗HIV时，如何影响患者的肾功能？,拉替拉韦钾咀嚼片,"['去羟肌苷咀嚼片', '多替拉韦钠片', '多替拉韦钠片', '拉替拉韦钾片', '拉米夫定片', '肾炎灵片', '拉米夫定片', '奈韦拉平片', '补肾强身片', '奈韦拉平片', '司他夫定散', '司他夫定片', '肾炎灵片', '利托那韦片', '吗替麦考酚酯分散片', '拉米夫定片', '依非韦伦片', '养肾活血酒', '甲睾酮片', '咪唑立宾片', '肾炎片', '利托那韦口服溶液', '他达拉非片', '甲睾酮片', '补肾丸', '补肾丸', '奈韦拉平片', '补肾丸', '肾炎片', '肾炎片', '甲睾酮片', '肾炎片', '肾炎灵片', '强肾片', '肾炎片', '环孢素软胶囊', '肾炎片', '补肾强身片', '男康片', '奈韦拉平片', '齐多夫定片', '肾炎片', '甲氧苄啶片', '注射用尿促性素', '肾炎灵胶囊', '糖尿灵片', '肾炎片', '头孢氨苄片', '补肾丸', '注射用吗替麦考酚酯']"
注射用辅酶Ⅰ在心衰患者中使用时，有哪些需要注意的副作用？,注射用辅酶Ⅰ,"['注射用辅酶Ⅰ', '注射用辅酶A', '注射用辅酶A', '注射用辅酶A', '注射用辅酶A', '注射用辅酶A', '注射用辅酶A', '注射用辅酶A', '注射用辅酶A', '注射用辅酶A', '注射用辅酶A', '注射用辅酶A', '注射用辅酶A', '注射用辅酶A', '注射用辅酶A', '环磷腺苷葡胺注射液', '注射用辅酶A', '注射用辅酶A', '注射用复合辅酶', '注射用辅酶A', '注射用辅酶A', '注射用辅酶A', '注射用辅酶A', '注射用环磷腺苷葡胺', '注射用辅酶A', '注射用辅酶A', '注射用辅酶A', '注射用辅酶A', '注射用三磷酸腺苷辅酶胰岛素', '注射用辅酶A', '注射用辅酶A', '注射用环磷腺苷葡胺', '注射用三磷酸腺苷二钠', '辅酶Q10注射液', '注射用辅酶A', '注射用辅酶A', '注射用辅酶A', '环磷腺苷葡胺注射液', '注射用复合辅酶', '盐酸普罗帕酮注射液', '注射用肌苷', '环磷腺苷葡胺注射液', '心律宁片', '注射用阿魏酸钠', '心宝丸', '注射用环磷腺苷葡胺', '利心丸', '注射用肌苷', '环磷腺苷葡胺注射液', '注射用肌苷']"
环心丹对于缓解心绞痛的效果如何，是否有文献支持其效果？,环心丹,"['环心丹', '心宁片', '心宁片', '心可宁胶囊', '双丹胶囊', '冠心宁片', '保心宁胶囊', '健心片', '冠心静片', '冠心苏合胶囊', '心可宁胶囊', '心可宁胶囊', '冠心丸', '心可宁胶囊', '心可宁胶囊', '心可宁胶囊', '心复康胶囊', '解心痛胶囊', '健心片', '心可宁胶囊', '心可宁胶囊', '心可宁胶囊', '心可宁胶囊', '冠心苏合胶囊', '营心丹', '心可宁胶囊', '冠心苏合胶囊', '注射用环磷腺苷', '保心宁胶囊', '愈心痛胶囊', '心律宁片', '心宁片', '救尔心胶囊', '精制冠心片', '心宁片', '冠心丸', '精制冠心片', '心可宁胶囊', '银丹心泰滴丸', '保心宁胶囊', '心可宁胶囊', '精制冠心片', '保心宁胶囊', '冠心苏合胶囊', '心可宁胶囊', '冠心苏合胶囊', '健心片', '心可宁胶囊', '保心宁胶囊', '心可宁胶囊']"
蚁黄口服液在治疗慢性胃炎时，是否比传统西药更温和？,蚁黄口服液,"['蚁黄口服液', '银黄口服液', '银黄口服液', '银黄口服液', '银黄口服液', '银黄口服液', '银黄片', '口炎颗粒', '口炎片', '银黄口服液', '银黄口服液', '温胃舒颗粒', '左金丸', '清胃黄连片', '牛黄清胃丸', '银黄口服液', '银黄片', '银黄片', '银黄口服液', '银黄颗粒', '银黄片', '银黄片', '清胃黄连片', '银黄颗粒', '银黄口服液', '咽炎片', '银黄颗粒', '胃灵颗粒', '银黄颗粒', '珠黄散', '牛黄消炎片', '银黄片', '银黄颗粒', '清胃黄连片', '牛黄清胃丸', '银黄颗粒', '银黄片', '银黄颗粒', '银黄颗粒', '珠黄散', '银黄口服液', '牛黄清胃丸', '银黄片', '银黄颗粒', '牛黄解毒丸', '银黄口服液', '银黄口服液', '银黄颗粒', '牛黄清胃丸', '银黄颗粒']"
益心颗粒对于改善心功能不全患者的生活质量有何帮助？,益心颗粒,"['益心舒颗粒', '益心舒颗粒', '益心丸', '益心舒片', '益心胶囊', '精制冠心颗粒', '益心颗粒', '益心舒丸', '心益好片', '益心舒片', '舒心颗粒', '精制冠心颗粒', '舒心颗粒', '心荣颗粒', '舒心颗粒', '精制冠心颗粒', '益心酮片', '补心片', '精制冠心颗粒', '益气养心片', '益心丸', '益心舒片', '护心胶囊', '舒心颗粒', '益心舒片', '益心酮片', '精制冠心颗粒', '补益强心片', '冠心康颗粒', '舒心颗粒', '益心舒片', '舒心颗粒', '益心舒胶囊', '益心宁神片', '舒心颗粒', '益心健脾颗粒', '益肝颗粒', '保心胶囊', '补心丸', '活心丸', '心宁片', '心复康胶囊', '利心丸', '健心片', '护心胶囊', '益心酮分散片', '精制冠心片', '静心颗粒', '益肝颗粒', '心通颗粒']"
刺五加糖浆在提高人体免疫力方面的效果如何？,刺五加糖浆,"['刺五加糖浆', '刺五加糖浆', '刺五加糖浆', '刺五加糖浆', '刺五加颗粒', '刺五加颗粒', '刺五加片', '刺五加颗粒', '刺五加颗粒', '刺五加片', '刺五加片', '刺五加颗粒', '刺五加糖浆', '刺五加片', '刺五加片', '刺五加颗粒', '刺五加颗粒', '刺五加片', '刺五加颗粒', '刺五加片', '刺五加浸膏', '刺五加片', '刺五加片', '刺五加浸膏', '刺五加片', '刺五加片', '刺五加颗粒', '刺五加颗粒', '刺五加颗粒', '刺五加颗粒', '刺五加颗粒', '刺五加片', '刺五加胶囊', '刺五加浸膏', '刺五加颗粒', '刺五加片', '刺五加片', '刺五加片', '刺五加片', '刺五加片', '刺五加片', '刺五加片', '刺五加颗粒', '刺五加茶', '刺五加胶囊', '刺五加颗粒', '五味子糖浆', '刺五加颗粒', '刺五加颗粒', '刺五加片']"
利心丸在中医治疗心脏病中扮演什么角色？,利心丸,"['利心丸', '利心丸', '利心丸', '利心丸', '利心丸', '利心丸', '利心丸', '利心丸', '利心丸', '利心丸', '利心丸', '利心丸', '利心丸', '利心丸', '利心丸', '心力丸', '养心氏片', '补心丸', '利心丸', '养心丸', '冠心丸', '养心氏片', '通脉养心丸', '冠心丸', '心力丸', '心灵丸', '救心金丸', '益心丸', '冠心丸', '利脑心片', '补心丸', '冠心丸', '营心丹', '理气舒心片', '心宝丸', '清心丸', '熊胆救心丸', '理气舒心片', '冠心静片', '救尔心胶囊', '救尔心胶囊', '冠心丸', '理气舒心片', '活心丸', '活心丸', '利肝片', '理气舒心片', '熊胆救心丸', '心舒丸', '理气舒心片']"
复方氨基酸注射液(18AA-Ⅱ)对于术后恢复期患者的营养支持有何作用？,复方氨基酸注射液(18AA-Ⅱ),"['复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA-Ⅰ)', '复方氨基酸注射液(18AA-Ⅴ)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA-Ⅰ)', '复方氨基酸注射液(18AA-Ⅳ)', '复方氨基酸注射液(18AA-Ⅰ)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA-Ⅴ)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA-Ⅰ)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA-Ⅰ)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(17AA-Ⅰ)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA-Ⅴ)', '小儿复方氨基酸注射液(18AA-Ⅰ)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA-Ⅳ)', '复方氨基酸注射液(18AA-Ⅳ)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA-Ⅴ-SF)', '复方氨基酸注射液(18AA)', '复方氨基酸注射液(18AA)']"
豨红通络口服液在改善血液循环方面有何独特之处？,豨红通络口服液,"['豨红通络口服液', '芪血通络片', '通脉口服液', '红药片', '通脉口服液', '通脉口服液', '通脉口服液', '通脉口服液', '养血饮片', '通脉颗粒', '清肝健脾口服液', '通脉口服液', '通脉口服液', '红药片', '红药片', '通脉口服液', '通脉口服液', '红药片', '通脉养心口服液', '红药片', '红药片', '橘红颗粒', '养血补肾口服液', '升气血口服液', '红药片', '通脉口服液', '橘红颗粒', '橘红颗粒', '活血通脉片', '生脉饮', '橘红片', '通脉颗粒', '橘红颗粒', '橘红颗粒', '银蓝通络口服液', '活血降浊口服液', '橘红颗粒', '康复新液', '红药片', '橘红颗粒', '通脉颗粒', '通脉口服液', '橘红片', '通脉口服液', '通脉颗粒', '通脉颗粒', '通脉颗粒', '舒血通口服液', '红药片', '橘红丸']"
七味解痛口服液对于缓解偏头痛的效果如何？,七味解痛口服液,"['七叶莲片', '七味解痛口服液', '冠心七味片', '七味诃子散', '菊花七味胶囊', '七味铁屑丸', '丹七片', '丹七片', '田七颗粒', '七味通痹口服液', '田七颗粒', '丹七片', '伤科七味片', '伤科七味片', '丹七片', '丹七片', '丹七片', '三七止血片', '丹七片', '七厘散', '丹七片', '丹七片', '丹七片', '伤科七味片', '冠心七味片', '三七片', '七厘散', '丹七片', '冠心七味片', '丹七片', '清肝七味散', '丹七片', '七生力片', '丹七片', '丹七片', '丹七片', '七厘散', '丹七片', '七厘散', '清肝七味散', '七味温阳胶囊', '丹七胶囊', '丹七片', '七厘散', '七厘散', '七叶莲酊', '丹七胶囊', '冠心七味胶囊', '三七片', '七厘散']"
地拉罗司分散片在治疗铁过载时，其疗效与安全性如何？,地拉罗司分散片,"['地拉罗司分散片', '颠茄片', '地拉罗司分散片', '去铁酮片', '颠茄片', '颠茄片', '土霉素片', '颠茄片', '颠茄片', '颠茄片', '土霉素片', '颠茄片', '铝钠颠茄片', '颠茄片', '颠茄片', '土霉素片', '盐酸地尔硫卓片', '盐酸地尔硫卓片', '颠茄片', '颠茄片', '替米沙坦分散片', '颠茄片', '颠茄片', '颠茄片', '盐酸地尔硫卓片', '颠茄片', '颠茄片', '颠茄片', '土霉素片', '萘哌地尔分散片', '铝镁颠茄片', '土霉素片', '颠茄片', '颠茄片', '盐酸地尔硫卓片', '颠茄片', '颠茄片', '土霉素片', '颠茄片', '颠茄片', '颠茄片', '颠茄片', '颠茄片', '土霉素片', '土霉素片', '颠茄片', '土霉素片', '颠茄片', '铁箍散', '盐酸地拉卓片']"
少林风湿跌打凝胶膏对于缓解肌肉疼痛的效果如何？,少林风湿跌打凝胶膏,"['少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林跌打止痛膏', '少林风湿跌打膏', '伤湿镇痛膏', '少林风湿跌打膏', '跌打丸', '跌打镇痛膏', '跌打丸', '少林风湿跌打膏', '跌打损伤丸', '跌打止痛散', '跌打损伤丸', '关节止痛膏', '筋骨跌打丸', '舒筋定痛片', '消炎镇痛膏', '伤痛舒', '伤湿镇痛膏', '跌打扭伤散', '麝香壮骨膏', '舒筋定痛片', '筋骨止痛膏', '风湿定胶囊', '肿痛凝胶', '外用跌打止痛膏', '跌打红药片', '麝香跌打风湿膏', '少林风湿跌打膏', '舒筋定痛片', '关节止痛膏', '跌打丸', '止痛风湿丸', '风湿定片', '跌打丸', '双龙风湿跌打膏', '消炎镇痛膏', '复方布洛芬凝胶']"
贝敏伪麻片在缓解感冒症状时，其成分是否比同类药品更温和？,贝敏伪麻片,"['贝敏伪麻片', '贝敏伪麻胶囊', '布洛伪麻片', '感冒退烧片', '抗感泡腾片', '苯酚伪麻片', '布洛伪麻软胶囊', '感冒软胶囊', '感冒解毒颗粒', '感冒清片', '感冒灵片', '布洛伪麻片', '咖酚伪麻片', '感冒软胶囊', '感冒药片', '感冒退烧片', '感冒退烧片', '布洛伪麻片', '感冒清片', '感冒灵胶囊', '感冒退烧片', '感冒消炎片', '散寒感冒片', '感冒清片', '布洛伪麻片', '四季感冒片', '苯妥英钠片', '贝诺酯片', '感冒灵片', '解热感冒片', '感冒清片', '感冒清片', '感冒软胶囊', '抗感冒颗粒', '感冒灵片', '布洛伪麻胶囊', '抗感冒颗粒', '贝诺酯片', '布洛伪麻片', '感冒清片', '感冒清片', '贝诺酯片', '感冒清片', '布洛芬缓释胶囊', '贝诺酯片', '复方感冒片', '感冒灵片', '感冒清片', '感冒软胶囊', '感冒退热颗粒']"
复方仙鹤草肠炎胶囊在治疗肠炎时，是否适合长期使用？,复方仙鹤草肠炎胶囊,"['复方仙鹤草肠炎胶囊', '肠舒胶囊', '复方丹参片', '肠炎宁丸', '复方仙鹤草肠炎片', '炎宁胶囊', '肠炎宁颗粒', '飞扬肠胃炎片', '复方仙鹤草肠炎片', '肠舒片', '肠炎宁颗粒', '酮洛芬肠溶胶囊', '肠炎宁片', '复方蒲芩片', '复方气管炎片', '氟罗沙星胶囊', '肠炎宁片', '肠康片', '呋喃妥因肠溶片', '呋喃唑酮片', '复方磺胺脒片', '呋喃妥因肠溶片', '消炎灵胶囊', '呋喃妥因肠溶片', '复方苦木消炎胶囊', '炎宁胶囊', '硫酸庆大霉素片', '复方菠萝蛋白酶肠溶片', '复方肝炎颗粒', '呋喃唑酮片', '复方磺胺脒片', '胃肠复元膏', '炎可宁片', '复方气管炎片', '消炎片', '复方蒲芩胶囊', '复方蒲芩胶囊', '复方甘草酸苷片', '呋喃妥因肠溶胶囊', '炎可宁胶囊', '呋喃妥因肠溶片', '炎宁胶囊', '酮洛芬肠溶胶囊', '复方磺胺甲噁唑片', '硫酸庆大霉素碳酸铋胶囊', '肠炎宁片', '痔炎消胶囊', '猴菇片', '肠康片', '酮洛芬肠溶胶囊']"
血骚普清散在治疗血液疾病时，其疗效和安全性如何？,血骚普清散,"['血骚普清散', '血骚普清散', '止血宝颗粒', '血宁胶囊', '跌打活血散', '当归补血丸', '血宝片', '血宝胶囊', '血宝胶囊', '扶正散结合剂', '止血宝片', '当归补血丸', '卡络磺钠注射液', '凝血酶散', '血宁颗粒', '补血当归精', '补肾养血丸', '利血平注射液', '利血平注射液', '当归补血丸', '止血宝片', '活血通脉胶囊', '血宁糖浆', '利血平注射液', '断血流滴丸', '血平片', '补血当归精', '当归补血丸', '双丹膏', '注射用硝普钠', '舒血宁注射液', '补血当归胶囊', '补血当归精', '补血当归精', '止血宝片', '跌打活血散', '补血当归精', '跌打活血散', '凝血酶散', '固本统血颗粒', '药墨', '阿胶补血膏', '血康口服液', '当归补血丸', '血康颗粒', '抗狂犬病血清', '注射用硝普钠', '皮肤病血毒丸', '舒血宁注射液', '跌打活血散']"
如意油在外用时，是否需要特别注意剂量控制？,如意油,"['如意油', '保济油', '外伤如意膏', '二天油', '紫冰油', '白花油', '驱风油', '清凉油', '白花油', '白花油', '驱风油', '清风油', '白花油', '莪术油注射液', '白花油', '四季油', '烫伤油', '白花油', '驱风油', '白花油', '白花油', '四季油', '肉桂油', '二天油', '风油精', '保济油', '鱼肝油', '清凉油', '氧化锌油', '清凉油', '清凉油', '风油精', '二天油', '烫伤油', '烫伤油', '如意珍宝片', '清凉油', '鱼肝油', '白花油', '清凉油', '风油精', '驱风油', '烫伤油', '风油精', '白花油', '呋喃唑酮片', '烫疮油', '碘甘油', '复方莪术油栓', '白花油']"
依维莫司片在治疗某些癌症时，其副作用是否可控？,依维莫司片,"['依维莫司片', '依西美坦片', '依西美坦片', '维生素E片', '依西美坦片', '维生素E片', '维生素E片', '依西美坦片', '维生素E片', '维生素E片', '固元片', '维生素E片', '固元片', '维生素E片', '维生素E片', '维生素E片', '维生素E片', '维生素E片', '维生素E片', '维生素E片', '维生素E片', '维生素E片', '维生素E片', '维生素E片', '维生素E片', '维生素E片', '维生素E片', '维生素E片', '维生素E片', '替加氟片', '维生素E片', '维生素E片', '维生素E片', '依非韦伦片', '维生素E片', '注射用卡铂', '依非韦伦片', '依巴斯汀片', '注射用卡铂', '甲磺酸伊马替尼片', '替加氟片', '固元片', '依非韦伦片', '厄贝沙坦片', '维生素E片', '维生素EC片', '马来酸伊索拉定', '对乙酰氨基酚片', '维生素E片', '替加氟片']"
羌月乳膏在治疗皮肤炎症时，是否比激素类药物更安全？,羌月乳膏,"['哈西奈德乳膏', '膦甲酸钠乳膏', '哈西奈德乳膏', '哈西奈德乳膏', '结合雌激素乳膏', '肝素钠乳膏', '华佗膏', '华佗膏', '哈西奈德乳膏', '哈西奈德乳膏', '尿素乳膏', '伤疖膏', '甲硝唑乳膏', '膦甲酸钠乳膏', '伤疖膏', '伤疖膏', '氢化可的松乳膏', '氢化可的松乳膏', '哈西奈德乳膏', '氢化可的松乳膏', '酮康唑乳膏', '氢化可的松乳膏', '氢醌乳膏', '肝素钠乳膏', '哈西奈德乳膏', '萘替芬酮康唑乳膏', '醋酸氟轻松乳膏', '克霉唑乳膏', '华佗膏', '盐酸左氧氟沙星乳膏', '克霉唑乳膏', '氧化锌软膏', '红霉素软膏', '肝素钠乳膏', '烫伤油', '哈西奈德乳膏', '伤疖膏', '酮康唑乳膏', '肤芪止痒洗剂', '止痛消炎软膏', '红霉素软膏', '克霉唑乳膏', '克霉唑乳膏', '醋酸曲安奈德乳膏', '丁酸氢化可的松乳膏', '复方硫黄乳膏', '烫疮油', '克霉唑乳膏', '哈西奈德软膏', '阿昔洛韦乳膏']"
复方金银花颗粒在治疗上呼吸道感染时，其疗效如何？,复方金银花颗粒,"['复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '金银花颗粒', '金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金蒲片', '补金片', '复方金银花颗粒', '复方金银花颗粒', '金莲花胶囊', '金花止咳颗粒', '补金片', '金银花口服液', '金银花露', '金银花露', '金莲花口服液', '补金片', '金莲花口服液', '金银花露', '金银花糖浆', '补金片', '复方金银花颗粒', '金银花合剂', '银花感冒颗粒', '金莲花胶囊', '金银花露', '复方金银花颗粒']"
葛根芩连片在治疗腹泻时，是否比抗生素更推荐使用？,葛根芩连片,"['葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连颗粒', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连颗粒', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连胶囊', '葛根芩连口服液', '盐酸小檗碱片', '盐酸小檗碱片', '凝结芽孢杆菌活菌片', '乳酸菌素片', '盐酸小檗碱片', '盐酸小檗碱片', '盐酸小檗碱片', '盐酸小檗碱片', '盐酸小檗碱片', '盐酸小檗碱片', '盐酸小檗碱片', '盐酸小檗碱片', '盐酸小檗碱片', '盐酸小檗碱片', '盐酸小檗碱片']"
晕痛定片在缓解眩晕症状时，其作用机制是什么？,晕痛定片,"['晕痛定片', '晕痛定胶囊', '晕可平颗粒', '清眩片', '晕复静片', '清眩片', '晕可平糖浆', '罗通定片', '消眩止晕片', '罗通定片', '萘普生片', '去痛片', '罗通定片', '强力定眩片', '罗通定片', '罗通定片', '清眩片', '晕宁软膏', '晕可平颗粒', '清眩片', '舒筋定痛片', '萘普生片', '罗通定片', '眩晕宁片', '活络镇痛片', '罗通定片', '清眩片', '清眩片', '罗通定片', '罗通定片', '清眩片', '罗通定片', '罗通定片', '舒筋定痛片', '晕宁软膏', '清眩片', '去痛片', '晕可平糖浆', '眩晕宁片', '去痛片', '舒必利片', '清眩丸', '萘普生片', '萘普生片', '清眩片', '萘普生片', '去痛片', '血压平片', '去痛片', '清眩片']"
依诺沙星分散片在治疗泌尿系统感染时，其疗效和安全性如何？,依诺沙星分散片,"['依诺沙星片', '依诺沙星片', '依诺沙星片', '依诺沙星片', '依诺沙星片', '依诺沙星分散片', '依诺沙星片', '依诺沙星片', '注射用葡萄糖酸依诺沙星', '依诺沙星片', '依诺沙星片', '依诺沙星片', '依诺沙星片', '依诺沙星片', '依诺沙星胶囊', '注射用葡萄糖酸依诺沙星', '依诺沙星片', '依诺沙星片', '注射用葡萄糖酸依诺沙星', '复方磺胺甲噁唑片', '注射用葡萄糖酸依诺沙星', '依诺沙星胶囊', '依诺沙星分散片', '诺氟沙星片', '诺氟沙星胶囊', '依诺沙星片', '诺氟沙星片', '注射用葡萄糖酸依诺沙星', '盐酸环丙沙星片', '依诺沙星片', '注射用葡萄糖酸依诺沙星', '诺氟沙星片', '依诺沙星胶囊', '诺氟沙星胶囊', '注射用葡萄糖酸依诺沙星', '乳酸左氧氟沙星分散片', '氟罗沙星胶囊', '依诺沙星乳膏', '复方磺胺甲噁唑片', '诺氟沙星片', '诺氟沙星胶囊', '诺氟沙星胶囊', '诺氟沙星胶囊', '诺氟沙星胶囊', '肾炎片', '乌洛托品片', '诺氟沙星胶囊', '依诺沙星胶囊', '氧氟沙星片', '尿塞通片']"
