origin_prompt,gold,prediction
复方仙鹤草肠炎胶囊在治疗肠炎时，是否适合长期使用？,复方仙鹤草肠炎胶囊,"['复方仙鹤草肠炎胶囊', '复方仙鹤草肠炎片', '复方仙鹤草肠炎片', '复方苦参肠炎康片', '复方苦参肠炎康片', '肠炎宁胶囊', '肠炎宁胶囊', '肠炎宁糖浆', '肠舒胶囊', '肠炎宁颗粒', '复方救必应胶囊', '肠炎宁颗粒', '肠胃适胶囊', '肠舒止泻胶囊', '肠炎宁糖浆', '飞扬肠胃炎胶囊', '结肠宁', '复方地锦胶囊', '复方救必应胶囊', '复方小檗碱鞣酸蛋白胶囊', '复方救必应胶囊', '肠炎宁口服液', '肠炎宁片', '肠炎宁片', '肠康胶囊', '固肠胶囊', '肠胃宁胶囊', '肠舒片', '复方苦木消炎胶囊', '复方白头翁胶囊', '泻痢固肠丸', '肠舒止泻片', '肠炎宁丸', '胃肠灵胶囊', '复方白头翁胶囊', '清热除湿止泻颗粒', '固本益肠胶囊', '复方救必应胶囊', '利福昔明胶囊', '枫蓼肠胃康软胶囊', '飞扬肠胃炎片', '复方苦木消炎胶囊', '肠炎宁片', '复方木麻黄胶囊', '枫蓼肠胃康合剂', '泻痢固肠丸', '克泻胶囊', '泻痢固肠丸', '泻痢消胶囊', '复合乳酸菌肠溶胶囊']"
血骚普清散在治疗血液疾病时，其疗效和安全性如何？,血骚普清散,"['血骚普清散', '血骚普清散', '血美安胶囊', '血美安胶囊', '血美安片', '血美安胶囊', '断血流分散片', '血宁片', '皮肤病血毒片', '断血流分散片', '断血流分散片', '断血流分散片', '血宁片', '血宁颗粒', '断血流分散片', '桃红清血丸', '凝血酶散', '清血内消丸', '血安胶囊', '凝血酶散', '凝血酶散', '凝血酶散', '血康颗粒', '血康口服液', '血康口服液', '皮肤病血毒丸', '凝血酶散', '升血小板胶囊', '皮肤病血毒丸', '皮肤病血毒丸', '桃红清血片', '清血内消丸', '石龙清血颗粒', '七味血病丸', '皮肤病血毒丸', '血塞通分散片', '凝血酶散', '清血八味胶囊', '血宁颗粒', '血宝胶囊', '血复生片', '血宝胶囊', '血宝胶囊', '凝血酶散', '凝血酶散', '七味血病丸', '紫地宁血散', '血再生片', '清血八味片', '血塞通分散片']"
如意油在外用时，是否需要特别注意剂量控制？,如意油,"['如意油', '外伤如意膏', '烫疮油', '白花油', '白花油', '烫疮油', '清凉油', '白花油', '白花油', '烫疮油', '清凉油', '清凉油', '清凉油', '清凉油', '白花油', '清凉油', '獾油', '红花油', '清凉油', '白花油', '清凉油', '清凉油', '清凉油', '白花油', '獾油', '红花油', '清凉油', '红花油', '红花油', '白花油', '清舒油软膏', '清凉油', '白花油', '清凉油', '红花油', '稀甘油', '清凉油', '莪术油注射液', '红花油', '红花油', '白花油', '红花油', '清凉油', '清凉油', '二天油', '白花油', '四季油', '白花油', '烫伤油', '白花油']"
依维莫司片在治疗某些癌症时，其副作用是否可控？,依维莫司片,"['依维莫司片', '依维莫司片', '依维莫司片', '司莫司汀胶囊', '司莫司汀胶囊', '司莫司汀胶囊', '司莫司汀胶囊', '维莫非尼片', '依西美坦胶囊', '依西美坦片', '依西美坦胶囊', '依西美坦片', '注射用依托泊苷', '依西美坦胶囊', '依西美坦片', '依西美坦片', '注射用福莫司汀', '注射用替莫唑胺', '注射用福莫司汀', '磷酸雌莫司汀胶囊', '依西美坦片', '依西美坦片', '司莫司汀胶囊', '替莫唑胺胶囊', '司莫司汀胶囊', '注射用盐酸尼莫司汀', '替莫唑胺胶囊', '司莫司汀胶囊', '替莫唑胺胶囊', '洛莫司汀胶囊', '替莫唑胺胶囊', '依西美坦片', '吉非替尼片', '洛莫司汀胶囊', '注射用福莫司汀', '替莫唑胺胶囊', '枸橼酸他莫昔芬片', '注射用替莫唑胺', '枸橼酸他莫昔芬片', '依托泊苷软胶囊', '洛莫司汀胶囊', '枸橼酸他莫昔芬片', '注射用盐酸尼莫司汀', '替莫唑胺胶囊', '替莫唑胺胶囊', '他克莫司胶囊', '注射用曲妥珠单抗', '替莫唑胺胶囊', '枸橼酸他莫昔芬片', '洛莫司汀胶囊']"
羌月乳膏在治疗皮肤炎症时，是否比激素类药物更安全？,羌月乳膏,"['羌月乳膏', '紫松皮炎膏', '倍他米松乳膏', '糠酸莫米松乳膏', '糠酸莫米松乳膏', '糠酸莫米松乳膏', '糠酸莫米松乳膏', '糠酸莫米松乳膏', '糠酸莫米松乳膏', '四环素软膏', '醋酸地塞米松乳膏', '糠酸莫米松乳膏', '糠酸莫米松乳膏', '糠酸莫米松乳膏', '糠酸莫米松乳膏', '糠酸莫米松凝胶', '卡泊三醇倍他米松软膏', '糠酸莫米松乳膏', '紫松皮炎膏', '糠酸莫米松乳膏', '糠酸莫米松乳膏', '卡泊三醇倍他米松软膏', '糠酸莫米松乳膏', '复方倍氯米松樟脑乳膏', '醋酸地塞米松乳膏', '卤米松乳膏', '醋酸地塞米松乳膏', '丙酸氟替卡松乳膏', '醋酸地塞米松乳膏', '糠酸莫米松乳膏', '卤米松乳膏', '糠酸莫米松凝胶', '复方醋酸地塞米松乳膏', '醋酸氟轻松乳膏', '牛痘疫苗接种家兔炎症皮肤提取物注射液', '四环素软膏', '醋酸氟轻松乳膏', '复方醋酸地塞米松乳膏', '醋酸氟轻松乳膏', '糠酸莫米松凝胶', '卤米松乳膏', '四环素软膏', '卤米松乳膏', '新霉素氟轻松乳膏', '醋酸地塞米松乳膏', '醋酸地塞米松乳膏', '醋酸地塞米松乳膏', '醋酸氟轻松乳膏', '四环素软膏', '卤米松乳膏']"
复方金银花颗粒在治疗上呼吸道感染时，其疗效如何？,复方金银花颗粒,"['复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方银花解毒颗粒', '银花感冒颗粒', '金银花颗粒', '复方双花颗粒', '银花感冒颗粒', '复方双花颗粒', '银花感冒颗粒', '复方双花颗粒', '银花感冒颗粒', '银花感冒颗粒', '银花感冒颗粒', '银花感冒颗粒', '银花感冒颗粒', '银花感冒颗粒', '银花感冒颗粒', '银花感冒颗粒', '复方板蓝根颗粒', '银花感冒颗粒']"
葛根芩连片在治疗腹泻时，是否比抗生素更推荐使用？,葛根芩连片,"['葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连颗粒', '葛根芩连片', '葛根芩连片', '葛根芩连颗粒', '葛根芩连胶囊', '葛根芩连胶囊', '葛根芩连口服液', '泻痢消片', '小儿泻痢片', '芩草止痢片', '香连止泻片', '痢泻灵片', '痢泻灵片', '泻痢固肠片', '痢泻灵片', '痢泻灵片', '珠芽蓼止泻颗粒', '痢泻灵片']"
晕痛定片在缓解眩晕症状时，其作用机制是什么？,晕痛定片,"['晕痛定片', '晕痛定胶囊', '定眩丸', '强力定眩片', '强力定眩片', '定眩丸', '晕复静片', '眩晕宁片', '强力定眩胶囊', '强力定眩胶囊', '清眩片', '眩晕宁片', '清眩片', '清眩片', '清眩片', '消眩止晕片', '清眩片', '清眩片', '清眩片', '清眩片', '清眩片', '清眩片', '清眩片', '清眩片', '天麻眩晕宁颗粒', '天麻眩晕宁合剂', '清眩丸', '清眩片', '抑眩宁胶囊', '安络痛片', '罗通定片', '清眩丸', '清眩丸', '晕可平颗粒', '抑眩宁颗粒', '清眩丸', '清眩丸', '安络痛片', '清眩丸', '清眩丸', '清眩丸', '清眩丸', '清眩丸', '清眩丸', '清眩丸', '清眩丸', '清眩丸', '清眩丸', '清眩丸', '清眩丸']"
依诺沙星分散片在治疗泌尿系统感染时，其疗效和安全性如何？,依诺沙星分散片,"['依诺沙星分散片', '依诺沙星片', '依诺沙星分散片', '依诺沙星胶囊', '依诺沙星胶囊', '依诺沙星片', '依诺沙星片', '依诺沙星片', '依诺沙星片', '依诺沙星片', '依诺沙星胶囊', '依诺沙星片', '依诺沙星片', '依诺沙星片', '依诺沙星片', '依诺沙星片', '依诺沙星片', '依诺沙星胶囊', '依诺沙星片', '依诺沙星胶囊', '依诺沙星胶囊', '依诺沙星胶囊', '依诺沙星胶囊', '依诺沙星胶囊', '依诺沙星胶囊', '依诺沙星片', '依诺沙星胶囊', '依诺沙星片', '依诺沙星胶囊', '依诺沙星胶囊', '依诺沙星片', '依诺沙星片', '依诺沙星胶囊', '依诺沙星片', '依诺沙星胶囊', '注射用葡萄糖酸依诺沙星', '诺氟沙星片', '诺氟沙星片', '诺氟沙星胶囊', '诺氟沙星胶囊', '诺氟沙星片', '注射用葡萄糖酸依诺沙星', '诺氟沙星胶囊', '诺氟沙星胶囊', '诺氟沙星胶囊', '诺氟沙星片', '诺氟沙星胶囊', '注射用葡萄糖酸依诺沙星', '诺氟沙星片', '诺氟沙星片']"
外用牛碱性成纤维细胞生长因子在促进伤口愈合方面有何独特优势？,外用牛碱性成纤维细胞生长因子,"['牛碱性成纤维细胞生长因子外用溶液', '牛碱性成纤维细胞生长因子外用溶液', '外用牛碱性成纤维细胞生长因子', '外用牛碱性成纤维细胞生长因子', '牛碱性成纤维细胞生长因子凝胶', '外用重组人酸性成纤维细胞生长因子', '重组人碱性成纤维细胞生长因子凝胶', '牛碱性成纤维细胞生长因子滴眼液', '外用人表皮生长因子', '外用人表皮生长因子', '人表皮生长因子外用溶液(Ⅰ)', '外用人表皮生长因子', '牛碱性成纤维细胞生长因子眼用凝胶', '外用人表皮生长因子', '外用人粒细胞巨噬细胞刺激因子凝胶', '冻干鼠表皮生长因子', '人表皮生长因子外用溶液(Ⅰ)', '牛碱性成纤维细胞生长因子滴眼液', '人表皮生长因子凝胶', '人表皮生长因子凝胶', '人表皮生长因子凝胶', '人纤维蛋白粘合剂', '愈伤膏', '人纤维蛋白粘合剂', '人纤维蛋白粘合剂', '外用应急软膏', '血竭伤愈散', '弹性火棉胶', '康复新液', '利凡诺创伤膏', '吸收性氧化纤维素', '冰石愈伤软膏', '恒古骨伤愈合剂', '猪源纤维蛋白粘合剂', '呋喃西林贴', '人纤维蛋白粘合剂', '疤痕止痒软化膏', '猪源纤维蛋白粘合剂', '人纤维蛋白粘合剂', '利凡诺创伤膏', '恒古骨伤愈合剂', '烫伤油', '人纤维蛋白粘合剂', '恒古骨伤愈合剂', '猪源纤维蛋白粘合剂', '利凡诺创伤膏', '康复新液', '呋喃西林贴', '愈创蓝油烃软膏', '疤痕止痒软化膏']"
虎梅含片在缓解口腔黏膜炎时，是否比传统治疗方法更有效？,虎梅含片,"['虎梅含片', '虎梅含片', '虎梅含片', '虎梅含片', '口炎清含片', '苏梅爽含片', '口腔炎喷雾剂', '口炎清咀嚼片', '梅花点舌胶囊', '梅花点舌片', '口炎片', '菊梅利咽含片', '梅花点舌片', '梅花点舌丸', '梅花点舌片', '口腔炎气雾剂', '梅花点舌胶囊', '度米芬含片', '梅花点舌丸', '口炎胶囊', '度米芬含片', '梅花点舌丸', '口腔炎喷雾剂', '梅花点舌丸', '梅花点舌丸', '梅花点舌丸', '梅花点舌丸', '梅花点舌丸', '梅花点舌丸', '咽炎含片', '梅花点舌丸', '咽炎含片', '梅花点舌丸', '口腔溃疡含片', '梅花点舌丸', '口炎清片', '口炎胶囊', '梅花点舌丸', '溶菌酶含片', '梅花点舌丸', '咽炎含片', '度米芬含片', '梅花点舌丸', '蜂胶口腔膜', '梅花点舌丸', '梅花点舌丸', '溶菌酶含片', '溶菌酶含片', '梅花点舌丸', '口腔溃疡含片']"
糠酸氟替卡松鼻用喷雾剂在治疗过敏性鼻炎时，其疗效如何？,糠酸氟替卡松鼻用喷雾剂,"['糠酸莫米松鼻喷雾剂', '糠酸莫米松鼻喷雾剂', '糠酸莫米松鼻喷雾剂', '富马酸酮替芬鼻喷雾剂', '富马酸酮替芬鼻喷雾剂', '糠酸莫米松鼻喷雾剂', '糠酸莫米松鼻喷雾剂', '富马酸酮替芬滴鼻液', '富马酸酮替芬滴鼻液', '富马酸酮替芬鼻吸入气雾剂', '富马酸酮替芬鼻吸入气雾剂', '富马酸酮替芬滴鼻液', '富马酸酮替芬滴鼻液', '富马酸酮替芬滴鼻液', '丙酸氟替卡松吸入气雾剂', '富马酸酮替芬滴鼻液', '富马酸酮替芬滴鼻液', '糠酸氟替卡松维兰特罗吸入粉雾剂(Ⅲ)', '丙酸氟替卡松吸入气雾剂', '糠酸氟替卡松维兰特罗吸入粉雾剂(Ⅱ)', '丙酸氟替卡松吸入气雾剂', '盐酸氮卓斯汀鼻喷雾剂', '盐酸氮卓斯汀鼻喷雾剂', '布地奈德鼻喷雾剂', '盐酸左卡巴斯汀鼻喷剂', '丙酸氟替卡松雾化吸入用混悬液', '布地奈德鼻喷雾剂', '布地奈德鼻喷雾剂', '布地奈德鼻喷雾剂', '丙酸倍氯米松鼻气雾剂', '盐酸左卡巴斯汀鼻喷剂', '盐酸左卡巴斯汀鼻喷剂', '曲安奈德鼻喷雾剂', '曲安奈德鼻喷雾剂', '盐酸赛洛唑啉鼻用喷雾剂', '布地奈德鼻喷雾剂', '盐酸左卡巴斯汀鼻喷剂', '盐酸羟甲唑啉喷雾剂', '布地奈德鼻喷雾剂', '布地奈德鼻喷雾剂', '盐酸氮卓斯汀鼻喷雾剂', '盐酸萘甲唑啉滴鼻液', '盐酸萘甲唑啉滴鼻液', '盐酸萘甲唑啉滴鼻液', '富马酸酮替芬片', '布地奈德鼻喷雾剂', '盐酸萘甲唑啉滴鼻液', '滴通鼻炎水喷雾剂', '鼻炎通喷雾剂', '布地奈德鼻喷雾剂']"
仙灵骨葆片在治疗骨质疏松时，其成分是否有助于增强骨密度？,仙灵骨葆片,"['仙灵骨葆片', '仙灵骨葆胶囊', '仙灵骨葆颗粒', '骨仙片', '骨仙片', '骨仙片', '骨仙片', '骨仙片', '骨疏康颗粒', '骨愈灵片', '骨疏康胶囊', '骨疏康颗粒', '抗骨增生片', '骨松宝颗粒', '骨松宝丸', '骨松宝胶囊', '骨松康合剂', '骨松宝颗粒', '骨松宝片', '骨松宝片', '骨松宝丸', '强骨胶囊', '骨松宝片', '骨松宝丸', '龟茸壮骨片', '肾骨片', '骨愈灵胶囊', '灵仙跌打片', '灵仙跌打片', '仙茸壮阳片', '灵仙跌打片', '龟茸壮骨片', '阿法骨化醇软胶囊', '骨痛灵酊', '灵仙跌打片', '骨痛灵酊', '灵仙跌打片', '骨痛灵酊', '阿仑膦酸钠片', '抗骨增生片', '抗骨增生片', '灵仙跌打片', '骨痛灵酊', '抗骨增生片', '灵仙跌打片', '复方鹿茸健骨胶囊', '灵仙跌打胶囊', '抗骨增生片', '骨痛灵酊', '灵仙跌打片']"
丙戊酸镁缓释片在治疗癫痫时，其疗效和副作用如何平衡？,丙戊酸镁缓释片,"['丙戊酸镁缓释片', '丙戊酸镁片', '丙戊酸镁片', '丙戊酸镁片', '丙戊酸钠缓释片(Ⅰ)', '丙戊酸钠缓释片(Ⅰ)', '丙戊酸钠缓释片(Ⅰ)', '丙戊酸钠缓释片(Ⅱ)', '丙戊酸钠片', '丙戊酸钠片', '拉莫三嗪片', '丙戊酸钠片', '拉莫三嗪分散片', '丙戊酸钠片', '丙戊酰胺片', '丙戊酸钠片', '丙戊酸钠片', '丙戊酸钠片', '丙戊酰胺胶囊', '丙戊酸钠片', '小儿抗痫胶囊', '拉莫三嗪片', '拉莫三嗪分散片', '丙戊酸钠片', '丙戊酸钠片', '丙戊酸钠片', '丙戊酸钠口服溶液', '丙戊酰胺胶囊', '拉莫三嗪分散片', '丙戊酰胺片', '卡马西平片', '镇痫片', '丙戊酸钠片', '卡马西平缓释胶囊', '丙戊酸钠片', '丙戊酸钠口服溶液', '卡马西平片', '拉莫三嗪片', '卡马西平片', '卡马西平片', '小儿抗痫胶囊', '镇痫片', '丙戊酰胺片', '卡马西平片', '注射用丙戊酸钠', '痫愈胶囊', '拉莫三嗪片', '镇痫片', '卡马西平片', '卡马西平片']"
西尼莫德片在治疗神经系统疾病时，其疗效和安全性如何？,西尼莫德片,"['尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '西尼地平片', '尼莫地平片', '尼莫地平片', '尼莫地平胶囊', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平胶囊', '尼莫地平片', '尼莫地平胶囊', '尼莫地平片', '地西泮片', '尼莫地平片', '尼莫地平片', '拉莫三嗪片', '莫达非尼胶囊', '伊来西胺片', '地西泮片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '西罗莫司胶囊', '卡马西平片', '尼莫地平片', '西罗莫司片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '拉莫三嗪片', '地西泮片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '卡马西平片']"
乳疾灵胶囊在治疗乳腺疾病时，是否适合所有类型的患者？,乳疾灵胶囊,"['乳疾灵胶囊', '乳疾灵胶囊', '乳疾灵胶囊', '乳疾灵颗粒', '乳疾灵颗粒', '乳癖康胶囊', '乳癖清胶囊', '乳癖舒胶囊', '乳癖康胶囊', '乳康舒胶囊', '乳癖康胶囊', '乳癖消胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳康胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳康胶囊', '乳安胶囊', '乳增宁胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳癖消胶囊', '乳结康丸', '乳宁胶囊', '乳康丸', '乳癖舒片', '乳癖康胶囊', '乳安胶囊', '乳安胶囊', '乳安胶囊', '乳康软胶囊', '乳癖散结胶囊', '乳癖舒片', '乳癖舒片', '乳核散结胶囊', '乳泰胶囊', '乳癖康片', '乳癖康胶囊', '乳癖舒片', '乳块消胶囊', '乳癖舒片', '乳增宁胶囊', '乳康丸', '乳康丸']"
智托洁白丸在治疗口腔疾病时，其成分是否有助于减少复发？,智托洁白丸,"['智托洁白丸', '智托洁白丸', '智托洁白丸', '智托洁白丸', '智托洁白丸', '智托洁白片', '口洁含漱液', '唇齿清胃丸', '唇齿清胃丸', '唇齿清胃丸', '唇齿清胃丸', '唇齿清胃丸', '口洁喷雾剂', '唇齿清胃丸', '唇齿清胃丸', '唇齿清胃丸', '唇齿清胃丸', '利口清含漱液', '洁白丸', '复方珍珠口疮颗粒', '复方牛黄清胃丸', '洁白丸', '清火口胶', '复方硼砂含漱液', '复方牛黄清胃丸', '洁白丸', '复方两面针漱齿液', '洁白丸', '复方两面针漱齿液', '洁白丸', '口腔炎喷雾剂', '复方氯己定含漱液', '复方牙痛宁搽剂', '口腔炎喷雾剂', '龋齿宁含片', '西吡氯铵含漱液', '口腔溃疡散', '复方牙痛宁搽剂', '口炎片', '口炎清咀嚼片', '西吡氯铵含漱液', '曲安奈德口腔软膏', '复方牙痛宁搽剂', '复方氯己定含漱液', '复方氯己定含漱液', '白清胃散', '复方氯己定含漱液', '牛黄上清丸', '复方氯己定含漱液', '上清丸']"
锝[99mTc]植酸盐注射液在核医学检查中，其安全性如何？,锝[99mTc]植酸盐注射液,"['锝[99mTc]植酸盐注射液', '高锝[99mTc]酸钠注射液', '锝[99mTc]喷替酸盐注射液', '锝[99mTc]喷替酸盐注射液', '锝[99mTc]喷替酸盐注射液', '锝[99mTc]甲氧异腈注射液', '锝[99mTc]二巯丁二酸盐注射液', '注射用核糖核酸', '注射用核糖核酸', '锝[99mTc]二巯丁二酸盐注射液', '锝[99mTc]亚甲基二膦酸盐注射液', '锝[99mTc]喷替酸盐注射液', '注射用核糖核酸', '锝[99mTc]双半胱乙酯注射液', '注射用核糖核酸', '锝[99mTc]双半胱氨酸注射液', '注射用核糖核酸', '注射用核糖核酸', '注射用抗肿瘤免疫核糖核酸', '注射用抗肿瘤免疫核糖核酸', '锝[99mTc]二巯丁二酸盐注射液', '锝[99mTc]双半胱氨酸注射液', '锝[99mTc]双半胱氨酸注射液', '注射用核糖核酸(Ⅱ)', '锝[99mTc]双半胱氨酸注射液', '锝[99mTc]亚甲基二膦酸盐注射液', '锝[99mTc]聚合白蛋白注射液', '注射用抗肿瘤免疫核糖核酸', '注射用核糖核酸(Ⅲ)', '注射用抗肿瘤免疫核糖核酸', '注射用抗肿瘤免疫核糖核酸', '注射用核糖核酸(Ⅲ)', '注射用抗肿瘤免疫核糖核酸', '注射用核糖核酸', '注射用核糖核酸(Ⅰ)', '注射用抗肿瘤免疫核糖核酸', '注射用抗肿瘤免疫核糖核酸', '注射用抗肿瘤免疫核糖核酸', '注射用核糖核酸(Ⅱ)', '锝[99mTc]双半胱乙酯注射液', '锝[99mTc]双半胱乙酯注射液', '注射用核糖核酸(Ⅰ)', '锝[99mTc]聚合白蛋白注射液', '注射用核糖核酸(Ⅱ)', '注射用核糖核酸(Ⅰ)', '锝[99mTc]亚甲基二膦酸盐注射液', '注射用抗肿瘤免疫核糖核酸', '注射用核糖核酸(Ⅰ)', '注射用核糖核酸(Ⅰ)', '注射用核糖核酸(Ⅰ)']"
异甘草酸镁注射液在治疗肝病时，其疗效和副作用如何？,异甘草酸镁注射液,"['异甘草酸镁注射液', '注射用甘草酸二铵', '甘草酸二铵注射液', '甘草酸二铵注射液', '注射用甘草酸二铵', '注射用甘草酸二铵', '注射用甘草酸二铵', '注射用甘草酸二铵', '注射用甘草酸二铵', '注射用甘草酸二铵', '注射用甘草酸二铵', '甘草酸二铵注射液', '注射用甘草酸二铵', '注射用甘草酸二铵', '注射用甘草酸二铵', '注射用甘草酸二铵', '甘草酸二铵注射液', '注射用甘草酸二铵', '注射用甘草酸二铵', '注射用甘草酸二铵', '甘草酸二铵葡萄糖注射液', '甘草酸二铵注射液', '注射用甘草酸二铵', '甘草酸二铵注射液', '甘草酸二铵注射液', '甘草酸二铵注射液', '甘草酸二铵注射液', '异烟肼注射液', '甘草酸二铵注射液', '甘草酸二铵注射液', '甘草酸二铵注射液', '注射用甘草酸二铵', '注射用复方甘草酸苷', '甘草酸二铵注射液', '甘草酸二铵注射液', '甘草酸二铵注射液', '注射用甘草酸二铵', '甘草酸二铵注射液', '甘草酸二铵注射液', '甘草酸二铵注射液', '复方甘草酸苷注射液', '注射用复方甘草酸苷', '注射用甘草酸二铵', '甘草酸二铵注射液', '甘草酸二铵注射液', '注射用甘草酸二铵', '甘草酸二铵注射液', '注射用复方甘草酸苷', '甘草酸二铵注射液', '复方甘草酸苷注射液']"
苦碟子注射液在治疗消化系统疾病时，其疗效和安全性如何？,苦碟子注射液,"['苦碟子注射液', '苦碟子注射液', '苦碟子注射液', '苦碟子注射液', '苦碟子注射液', '苦碟子注射液', '苦木注射液', '苦参素注射液', '注射用苦参素', '注射用苦参素', '苦黄注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '注射用苦参素', '苦参素注射液', '苦参素注射液', '苦参素注射液', '注射用苦参碱', '注射用苦参碱', '注射用苦参素', '苦参素注射液', '注射用苦参碱', '苦参素注射液', '苦木注射液', '注射用苦参素', '苦参素注射液', '苦参素注射液', '苦参素注射液', '注射用苦参素', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参碱注射液', '苦参素注射液', '注射用苦参碱', '苦胆丸', '注射用苦参素', '苦参素注射液', '苦参素注射液', '注射用苦参素', '注射用苦参素', '苦参素注射液', '苦参素注射液', '苦参素注射液', '注射用苦参素', '苦参素注射液']"
盐酸沙丙蝶呤片在治疗血液病时，其疗效和副作用如何？,盐酸沙丙蝶呤片,"['盐酸沙丙蝶呤片', '盐酸沙丙蝶呤片', '巯嘌呤片', '甲氨蝶呤片', '硫鸟嘌呤片', '甲氨蝶呤片', '甲氨蝶呤片', '磷酸腺嘌呤片', '注射用甲氨蝶呤', '巯嘌呤片', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '硫唑嘌呤片', '硫鸟嘌呤片', '硫唑嘌呤片', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '巯嘌呤片', '甲氨蝶呤注射液', '硫唑嘌呤片', '注射用甲氨蝶呤', '磷酸腺嘌呤片', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '甲氨蝶呤注射液', '磷酸腺嘌呤片', '巯嘌呤片', '磷酸腺嘌呤片', '注射用甲氨蝶呤', '磷酸腺嘌呤片', '硫鸟嘌呤片', '磷酸腺嘌呤片', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '硫唑嘌呤片', '注射用甲氨蝶呤', '磷酸腺嘌呤片', '磷酸腺嘌呤片', '甲氨蝶呤注射液', '磷酸腺嘌呤片', '磷酸腺嘌呤片', '甲氨蝶呤注射液', '磷酸腺嘌呤片', '磷酸腺嘌呤片', '磷酸腺嘌呤片', '磷酸腺嘌呤片', '甲氨蝶呤注射液', '磷酸腺嘌呤片']"
羟苯磺酸钙分散片在治疗血管疾病时，其疗效和安全性如何？,羟苯磺酸钙分散片,"['羟苯磺酸钙分散片', '羟苯磺酸钙分散片', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙片', '羟苯磺酸钙胶囊', '羟苯磺酸钙颗粒', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '聚苯乙烯磺酸钙散', '聚苯乙烯磺酸钙散', '聚苯乙烯磺酸钙散', '苯扎贝特分散片', '聚苯乙烯磺酸钙散', '苯磺酸氨氯地平分散片', '匹伐他汀钙分散片', '苯磺酸氨氯地平分散片', '苯磺酸氨氯地平分散片', '匹伐他汀钙分散片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '血塞通分散片', '血塞通分散片', '血塞通分散片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '血塞通分散片', '苯磺酸左氨氯地平片', '苯磺贝他斯汀片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '血塞通分散片', '血塞通分散片', '苯磺酸左氨氯地平片', '苯磺酸氨氯地平片', '苯磺贝他斯汀片', '血塞通分散片', '盐酸苯羟甲胺片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺贝他斯汀片', '血塞通分散片']"
