origin_prompt,gold,prediction
乳疾灵胶囊在治疗乳腺疾病时，是否适合所有类型的患者？,乳疾灵胶囊,"['乳疾灵胶囊', '乳疾灵胶囊', '乳疾灵胶囊', '乳疾灵颗粒', '乳疾灵颗粒', '乳癖清胶囊', '乳增宁胶囊', '乳安胶囊', '乳安胶囊', '乳核散结胶囊', '乳癖舒胶囊', '乳癖康胶囊', '乳康舒胶囊', '乳宁胶囊', '乳宁片', '乳癖康胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳癖散结胶囊', '乳癖消胶囊', '乳癖康胶囊', '乳宁胶囊', '乳康胶囊', '乳康软胶囊', '乳安胶囊', '散结乳癖膏', '乳康胶囊', '乳泰胶囊', '乳癖舒片', '乳宁胶囊', '乳癖康胶囊', '乳腺增生口服液', '乳增宁胶囊', '乳癖散结片', '乳宁片', '乳癖舒片', '乳癖消胶囊', '乳宁胶囊', '乳结康丸', '乳安胶囊', '乳结泰胶囊', '乳癖舒片', '乳宁片', '乳宁胶囊', '乳宁胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳宁片']"
智托洁白丸在治疗口腔疾病时，其成分是否有助于减少复发？,智托洁白丸,"['智托洁白丸', '智托洁白丸', '智托洁白丸', '智托洁白丸', '智托洁白丸', '智托洁白片', '口洁含漱液', '利口清含漱液', '清火口胶', '唇齿清胃丸', '复方珍珠口疮颗粒', '复方牛黄清胃丸', '栀子金花丸', '唇齿清胃丸', '复方牛黄清胃丸', '口洁喷雾剂', '曲安奈德口腔软膏', '唇齿清胃丸', '曲安奈德口腔软膏', '清胃黄连丸', '唇齿清胃丸', '复方两面针漱齿液', '唇齿清胃丸', '唇齿清胃丸', '唇齿清胃丸', '唇齿清胃丸', '曲安奈德口腔软膏', '洁白丸', '清胃黄连丸', '复方两面针漱齿液', '清胃黄连丸', '西吡氯铵含漱液', '牛黄清胃丸', '唇齿清胃丸', '复方硼砂含漱液', '西吡氯铵含漱液', '洁白丸', '洁白丸', '清胃黄连丸', '牛黄上清丸', '清胃黄连丸', '上清丸', '石辛含片', '清胃黄连丸', '清胃黄连丸', '牛黄上清丸', '黄连双清丸', '黄连双清丸', '黄连双清丸', '复方氯己定含漱液']"
锝[99mTc]植酸盐注射液在核医学检查中，其安全性如何？,锝[99mTc]植酸盐注射液,"['锝[99mTc]植酸盐注射液', '高锝[99mTc]酸钠注射液', '锝[99mTc]喷替酸盐注射液', '锝[99mTc]喷替酸盐注射液', '锝[99mTc]喷替酸盐注射液', '锝[99mTc]甲氧异腈注射液', '锝[99mTc]喷替酸盐注射液', '锝[99mTc]亚甲基二膦酸盐注射液', '锝[99mTc]二巯丁二酸盐注射液', '锝[99mTc]二巯丁二酸盐注射液', '锝[99mTc]双半胱氨酸注射液', '锝[99mTc]双半胱乙酯注射液', '锝[99mTc]双半胱氨酸注射液', '锝[99mTc]双半胱氨酸注射液', '锝[99mTc]聚合白蛋白注射液', '锝[99mTc]聚合白蛋白注射液', '锝[99mTc]聚合白蛋白注射液', '锝[99mTc]双半胱乙酯注射液', '锝[99mTc]二巯丁二酸盐注射液', '锝[99mTc]亚甲基二膦酸盐注射液', '锝[99mTc]亚甲基二膦酸盐注射液', '锝[99mTc]双半胱乙酯注射液', '锝[99mTc]双半胱氨酸注射液', '锝[99mTc]亚甲基二膦酸盐注射液', '锝[99mTc]亚甲基二膦酸盐注射液', '锝[99mTc]双半胱乙酯注射液', '锝[99mTc]甲氧异腈注射液', '注射用亚锡喷替酸', '注射用亚锡喷替酸', '钆特酸葡胺注射液', '注射用亚锡焦磷酸钠', '注射用亚锡焦磷酸钠', '锝[99mTc]甲氧异腈注射液', '注射用亚锡双半胱氨酸', '钆喷酸葡胺注射液', '注射用亚锡喷替酸', '钆特醇注射液', '注射用亚锡焦磷酸钠', '钆特酸葡胺注射液', '钆特酸葡胺注射液', '钆特酸葡胺注射液', '钆特酸葡胺注射液', '钆特酸葡胺注射液', '锝[99Tc]亚甲基二膦酸盐注射液', '钆布醇注射液', '钆喷酸葡胺注射液', '注射用亚锡喷替酸', '注射用亚叶酸钙', '注射用吲哚菁绿', '钆特醇注射液']"
异甘草酸镁注射液在治疗肝病时，其疗效和副作用如何？,异甘草酸镁注射液,"['异甘草酸镁注射液', '注射用甘草酸二铵', '甘草酸单铵半胱氨酸氯化钠注射液', '注射用甘草酸二铵', '甘草酸单铵半胱氨酸氯化钠注射液', '复方甘草酸单铵注射液', '甘草酸二铵注射液', '甘草酸二铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵S氯化钠注射液', '复方甘草酸单铵S氯化钠注射液', '异烟肼注射液', '甘草酸二铵注射液', '甘草酸二铵注射液', '复方甘草酸单铵注射液', '注射用甘草酸二铵', '注射用甘草酸二铵', '甲硫氨酸维B1注射液', '注射用复方甘草酸单铵S', '注射用甘草酸二铵', '复方甘草酸单铵注射液', '甘草酸二铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '甘草酸二铵注射液', '注射用甘草酸二铵', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵S氯化钠注射液', '甘草酸二铵注射液', '复方甘草酸单铵注射液', '甲硫氨酸维B1注射液', '注射用甘草酸二铵', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '注射用甘草酸二铵', '复方甘草酸单铵注射液', '甘草酸二铵注射液', '复方甘草酸单铵S氯化钠注射液', '注射用甘草酸二铵', '复方甘草酸单铵注射液', '甘草酸二铵注射液', '注射用甘草酸二铵', '甘草酸二铵注射液', '复方甘草酸单铵注射液', '甘草酸二铵注射液']"
苦碟子注射液在治疗消化系统疾病时，其疗效和安全性如何？,苦碟子注射液,"['苦碟子注射液', '苦碟子注射液', '苦碟子注射液', '苦碟子注射液', '苦碟子注射液', '苦碟子注射液', '苦参碱葡萄糖注射液', '苦黄注射液', '苦参素注射液', '丁溴东莨菪碱注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '鸦胆子油乳注射液', '苦参碱注射液', '苦木注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '注射用苦参素', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '注射用苦参素', '苦参素注射液', '苦参素注射液', '注射用苦参素', '注射用苦参素', '复方苦参注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液', '苦参素注射液']"
盐酸沙丙蝶呤片在治疗血液病时，其疗效和副作用如何？,盐酸沙丙蝶呤片,"['盐酸沙丙蝶呤片', '盐酸沙丙蝶呤片', '注射用甲氨蝶呤', '甲氨蝶呤片', '甲氨蝶呤片', '硫鸟嘌呤片', '注射用甲氨蝶呤', '甲氨蝶呤注射液', '甲氨蝶呤片', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '甲磺酸伊马替尼胶囊', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '巯嘌呤片', '甲氨蝶呤注射液', '硫鸟嘌呤片', '注射用甲氨蝶呤', '甲氨蝶呤注射液', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '甲氨蝶呤注射液', '甲氨蝶呤注射液', '硫鸟嘌呤片', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '硫唑嘌呤片', '注射用硫酸长春新碱', '注射用甲氨蝶呤', '硫唑嘌呤片', '注射用甲氨蝶呤', '硫唑嘌呤片', '注射用重组人Ⅱ型肿瘤坏死因子受体-抗体融合蛋白', '巯嘌呤片', '巯嘌呤片', '硫唑嘌呤片', '磷酸腺嘌呤片', '达沙替尼片', '伊布替尼胶囊', '磷酸芦可替尼片', '达沙替尼片', '血宁片', '注射用地西他滨', '枸橼酸伊沙佐米胶囊', '磷酸芦可替尼片']"
羟苯磺酸钙分散片在治疗血管疾病时，其疗效和安全性如何？,羟苯磺酸钙分散片,"['羟苯磺酸钙分散片', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙分散片', '羟苯磺酸钙胶囊', '羟苯磺酸钙片', '羟苯磺酸钙胶囊', '羟苯磺酸钙颗粒', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平分散片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '聚苯乙烯磺酸钙散', '苯磺酸氨氯地平片', '聚苯乙烯磺酸钙散', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平分散片', '苯磺酸氨氯地平分散片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '聚苯乙烯磺酸钙散', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '聚苯乙烯磺酸钙散', '苯扎贝特分散片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '盐酸苯羟甲胺片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片']"
风寒感冒颗粒在治疗感冒时，是否适合所有年龄段的患者？,风寒感冒颗粒,"['风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风热感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒宁颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒宁颗粒', '风寒感冒宁颗粒', '风寒感冒颗粒', '风寒感冒宁颗粒', '风寒感冒颗粒', '风寒感冒宁颗粒', '风寒感冒颗粒', '外感风寒颗粒', '风寒感冒颗粒', '风寒感冒宁颗粒', '风寒感冒颗粒']"
马来酸阿法替尼片在治疗肿瘤时，其疗效和副作用如何？,马来酸阿法替尼片,"['马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸吡咯替尼片', '马来酸吡咯替尼片', '甲磺酸阿帕替尼片', '盐酸阿来替尼胶囊', '甲磺酸阿帕替尼片', '苹果酸舒尼替尼胶囊', '甲磺酸伊马替尼胶囊', '甲磺酸阿帕替尼片', '甲磺酸阿美替尼片', '苹果酸舒尼替尼胶囊', '甲磺酸阿帕替尼片', '苹果酸舒尼替尼胶囊', '苹果酸舒尼替尼胶囊', '阿昔替尼片', '苹果酸舒尼替尼胶囊', '苹果酸舒尼替尼胶囊', '苹果酸舒尼替尼胶囊', '苹果酸舒尼替尼胶囊', '伊布替尼胶囊', '吉非替尼片', '苹果酸舒尼替尼胶囊', '苹果酸舒尼替尼胶囊', '甲苯磺酸拉帕替尼片', '注射用硼替佐米', '吉非替尼片', '替尼泊苷注射液', '盐酸埃克替尼片', '注射用盐酸托泊替康', '阿糖胞苷注射液']"
华蟾素肠溶胶囊在治疗消化系统肿瘤时，其疗效和安全性如何？,华蟾素肠溶胶囊,"['华蟾素肠溶胶囊', '华蟾素肠溶胶囊', '华蟾素片', '参蟾消解胶囊', '华蟾素注射液', '华蟾素口服液', '仙蟾片', '华蟾素注射液', '天蟾胶囊', '鹤蟾片', '鹤蟾片', '鹤蟾片', '尿嘧啶替加氟胶囊', '蟾酥注射液', '鹤蟾片', '鹤蟾片', '鹤蟾片', '鹤蟾片', '鸦胆子油软胶囊', '鹤蟾片', '复方蟾酥膏', '注射用醋酸奥曲肽', '醋酸奥曲肽注射液', '蟾酥注射液', '鸦胆子油软胶囊', '蟾酥注射液', '抗癌平丸', '鸦胆子油软胶囊', '鸦胆子油口服乳液', '醋酸奥曲肽注射液', '替加氟胶囊', '醋酸奥曲肽注射液', '注射用醋酸奥曲肽', '注射用醋酸奥曲肽', '复方氟尿嘧啶口服溶液', '醋酸奥曲肽注射液', '注射用醋酸奥曲肽', '蓼参胶囊', '醋酸奥曲肽注射液', '复方氟尿嘧啶口服溶液', '注射用醋酸奥曲肽', '注射用醋酸奥曲肽', '抗癌平丸', '注射用醋酸奥曲肽', '参苑益气补肾胶囊', '醋酸戈舍瑞林缓释植入剂', '氟尿嘧啶口服乳', '鸦胆子油口服乳液', '复方氟尿嘧啶口服溶液', '蟾乌凝胶膏']"
西青果颗粒在治疗咽喉疾病时，其疗效和安全性如何？,西青果颗粒,"['西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果茶', '西青果茶', '西青果茶', '青果颗粒', '青果丸', '复方青果颗粒', '藏青果喉片', '复方青果颗粒', '青果丸', '青果丸', '青果丸', '藏青果喉片', '青果片', '青果丸', '止嗽青果丸', '青果丸', '青果丸', '止嗽青果丸', '青果丸', '止嗽青果丸', '复方青果颗粒', '青果丸', '止嗽青果丸', '止嗽青果丸', '青果丸', '青果丸', '止嗽青果丸', '止嗽青果丸', '藏青果喉片', '藏青果喉片', '止嗽青果丸', '青果丸', '复方青果颗粒', '青果丸', '青果丸', '青果丸', '藏青果喉片', '止嗽青果丸']"
十味消食散在治疗消化不良时，其疗效和副作用如何？,十味消食散,"['十味消食散', '十味消食散', '消食十味丸', '消食十味丸', '消食十味丸', '消食十味丸', '消食十味丸', '消食十味胶囊', '六味安消散', '小儿消食颗粒', '婴儿消食散', '十味益脾颗粒', '健儿消食合剂', '健儿消食合剂', '健儿消食合剂', '小儿消食颗粒', '健儿消食合剂', '健儿消食合剂', '健儿消食合剂', '健儿消食合剂', '健儿消食合剂', '六味安消散', '六味安消散', '健儿消食合剂', '健儿消食合剂', '小儿化滞散', '健儿消食合剂', '健儿消食合剂', '健儿消食合剂', '健儿消食合剂', '金朴消积颗粒', '金砂消食口服液', '六味安消丸', '健胃十味丸', '健儿消食合剂', '健儿消食合剂', '健儿消食合剂', '健胃消食片', '保赤散', '化积散', '健儿消食合剂', '健儿消食合剂', '山白消食合剂', '健儿消食合剂', '健胃消食片', '枳陈消食口服液', '消食颗粒', '小儿消食颗粒', '健胃十味丸', '健儿消食合剂']"
硝呋太尔制霉素阴道软膏在治疗妇科感染时，其疗效和安全性如何？,硝呋太尔制霉素阴道软膏,"['硝呋太尔制霉素阴道软胶囊', '硝呋太尔制霉素阴道软膏', '硝呋太尔制霉素阴道软胶囊', '硝呋太尔制霉素阴道栓', '硝呋太尔阴道片', '硝呋太尔阴道片', '硝呋太尔阴道片', '硝呋太尔制霉素阴道软胶囊', '硝呋太尔阴道片', '硝呋太尔片', '硝呋太尔胶囊', '硝呋太尔片', '硝呋太尔片', '硝呋太尔胶囊', '硝酸咪康唑阴道软胶囊', '硝酸咪康唑阴道软胶囊', '硝酸咪康唑阴道软胶囊', '硝酸咪康唑阴道软胶囊', '硝酸咪康唑栓', '硝酸咪康唑乳膏', '硝酸咪康唑栓', '硝酸咪康唑阴道软胶囊', '硝酸咪康唑栓', '硝酸益康唑栓', '硝酸咪康唑栓', '硝酸咪康唑阴道软胶囊', '硝酸咪康唑阴道软胶囊', '硝酸咪康唑乳膏', '硝酸益康唑栓', '硝酸咪康唑栓', '硝酸益康唑气雾剂', '硝酸益康唑乳膏', '硝酸益康唑栓', '硝酸咪康唑乳膏', '甲硝唑呋喃唑酮栓', '硝酸布康唑阴道乳膏', '硝酸咪康唑乳膏', '硝酸咪康唑栓', '硝酸咪康唑栓', '苯酰甲硝唑胶囊', '硝酸咪康唑栓', '硝酸咪康唑乳膏', '硝酸益康唑栓', '注射用头孢呋辛钠', '硝酸咪康唑栓', '硝酸益康唑栓', '硝酸益康唑栓', '硝酸咪康唑乳膏', '硝酸咪康唑乳膏', '硝酸益康唑栓']"
牛黄镇惊丸在治疗惊厥时，其疗效和副作用如何？,牛黄镇惊丸,"['牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄千金散', '牛黄千金散', '牛黄千金散', '牛黄安心丸', '牛黄清热胶囊', '安宫牛黄丸', '牛黄清脑丸', '牛黄安心丸', '牛黄安心丸', '牛黄千金散', '万氏牛黄清心丸', '万氏牛黄清心丸', '人工牛黄片', '牛黄千金散', '万氏牛黄清心丸', '安宫牛黄丸', '牛黄清热散', '牛黄清脑丸', '牛黄千金散', '牛黄清热胶囊', '牛黄清脑丸', '牛黄清脑丸', '人工牛黄片', '小儿牛黄清心散', '安宫牛黄丸', '小儿牛黄清心散', '牛黄清热胶囊', '牛黄清脑丸', '牛黄清脑丸', '牛黄千金散', '牛黄千金散', '牛黄千金散', '人工牛黄片']"
核黄素四丁酸酯片在治疗维生素缺乏症时，其疗效和安全性如何？,核黄素四丁酸酯片,"['核黄素四丁酸酯片', '核黄素四丁酸酯胶囊', '核黄素四丁酸酯胶囊', '核黄素四丁酸酯胶囊', '核黄素四丁酸酯胶囊', '核黄素四丁酸酯胶囊', '核黄素四丁酸酯胶囊', '核黄素四丁酸酯胶囊', '核黄素四丁酸酯胶囊', '核黄素四丁酸酯胶囊', '维生素K4片', '维生素B1片', '注射用核黄素磷酸钠', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B2片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片']"
御制平安丸在治疗心神不宁时，其疗效和副作用如何？,御制平安丸,"['御制平安丸', '朱砂安神丸', '安神补心丸', '安神补心丸', '朱砂安神丸', '安神补心丸', '朱砂安神丸', '安神补心丸', '朱砂安神丸', '安神补心丸', '养阴镇静丸', '安神补心丸', '朱砂安神丸', '朱砂安神丸', '安神补心丸', '天王补心丸', '朱砂安神丸', '朱砂安神丸', '朱砂安神丸', '朱砂安神丸', '定心丸', '朱砂安神丸', '朱砂安神丸', '朱砂安神丸', '安神补心丸', '养心安神丸', '朱砂安神丸', '朱砂安神丸', '朱砂安神丸', '朱砂安神丸', '朱砂安神丸', '朱砂安神丸', '安神补心丸', '安神补心丸', '安神补心丸', '朱砂安神丸', '定心丸', '朱砂安神丸', '朱砂安神丸', '定心丸', '朱砂安神丸', '朱砂安神丸', '安神补心丸', '安神补心丸', '安神补心丸', '朱砂安神丸', '定心丸', '朱砂安神丸', '安神补心丸', '安神丸']"
乙肝灵胶囊在治疗乙肝时，其疗效和副作用如何？,乙肝灵胶囊,"['乙肝灵胶囊', '乙肝解毒胶囊', '乙肝扶正胶囊', '乙肝扶正胶囊', '乙肝扶正胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝灵丸', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝扶正胶囊', '乙肝扶正胶囊', '乙肝扶正胶囊', '乙肝扶正胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝扶正胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝扶正胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝扶正胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝扶正胶囊', '乙肝解毒胶囊', '乙肝扶正胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝扶正胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝扶正胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝扶正胶囊', '乙肝扶正胶囊']"
消肿九味散在治疗肿胀时，其疗效和安全性如何？,消肿九味散,"['消肿九味散', '消肿九味散', '清瘟消肿九味丸', '九分散', '九分散', '九分散', '消肿片', '九分散', '九分散', '消肿片', '九分散', '祛伤消肿酊', '消肿片', '九分散', '消肿片', '九分散', '九分散', '消肿片', '九分散', '消肿止痛酊', '九分散', '九气拈痛胶囊', '消肿片', '九分散', '九分散', '消肿片', '九分散', '消肿片', '九分散', '血竭伤愈散', '肿痛搽剂', '消肿片', '六味地黄丸', '肿痛安胶囊', '六味安消散', '跌打扭伤散', '九味青鹏散', '九味青鹏散', '跌打止痛散', '七味诃子散', '肿痛舒喷雾剂', '七厘散', '九味青鹏散', '九味青鹏散', '肿痛外擦酊', '九味青鹏散', '九味青鹏散', '跌打损伤散', '六味安消散', '六味安消散']"
熊胆酒在治疗肝胆疾病时，其疗效和副作用如何？,熊胆酒,"['熊胆酒', '熊胆酒', '熊胆舒肝利胆胶囊', '熊胆粉', '熊胆粉', '熊胆粉', '熊胆粉', '熊胆粉', '熊胆粉', '熊胆粉', '熊胆粉', '熊胆粉', '熊胆粉', '熊胆胶囊', '熊胆粉', '熊胆胶囊', '熊去氧胆酸片', '熊胆胶囊', '熊胆粉', '熊胆粉', '熊胆粉', '熊去氧胆酸片', '熊胆粉', '熊胆胶囊', '熊去氧胆酸片', '熊胆粉', '熊去氧胆酸片', '熊去氧胆酸片', '熊胆粉', '熊去氧胆酸片', '熊胆粉', '熊胆胶囊', '熊去氧胆酸片', '熊胆胶囊', '熊去氧胆酸片', '熊去氧胆酸片', '熊胆粉', '熊去氧胆酸片', '熊胆粉', '熊胆粉', '熊去氧胆酸软胶囊', '熊胆粉', '复方熊胆乙肝胶囊', '珍熊胆丸', '熊胆粉', '熊胆茵陈口服液', '熊胆胶囊', '熊去氧胆酸片', '复方熊胆滴眼液', '熊去氧胆酸片']"
利胆舒胶囊在治疗胆道疾病时，其疗效和安全性如何？,利胆舒胶囊,"['利胆舒胶囊', '利胆片', '利胆片', '利胆片', '利胆片', '利胆片', '胆舒软胶囊', '胆舒软胶囊', '利胆片', '利胆片', '利胆片', '利胆片', '胆舒软胶囊', '利胆片', '利胆片', '胆舒软胶囊', '利胆片', '胆舒软胶囊', '利胆片', '胆舒软胶囊', '利胆片', '胆舒胶囊', '消炎利胆片', '消炎利胆片', '利胆片', '利胆片', '利胆片', '消炎利胆软胶囊', '利胆片', '利胆片', '利胆片', '利胆片', '利胆片', '消炎利胆片', '利胆片', '利胆片', '胆舒软胶囊', '利胆片', '利胆片', '消炎利胆片', '消炎利胆胶囊', '利胆片', '利胆片', '利胆片', '消炎利胆胶囊', '利胆片', '利胆片', '消炎利胆片', '利胆片', '利胆止痛胶囊']"
西羚片在治疗风湿性疾病时，其疗效和副作用如何？,西羚片,"['西羚解毒丸', '复方西羚解毒片', '西羚解毒丸', '西羚解毒丸', '西羚解毒丸', '西羚解毒丸', '西羚解毒丸', '西羚解毒丸', '复方西羚解毒片', '西羚丸', '复方西羚解毒片', '西羚丸', '复方西羚解毒丸', '复方西羚解毒胶囊', '牛黄西羚丸', '复方西羚解毒丸', '羚羊感冒片', '风湿塞隆胶囊', '豨莶风湿片', '塞雪风湿胶囊', '正清风痛宁片', '羚羊感冒片', '塞隆风湿胶囊', '西羚丹', '豨莶风湿片', '羚羊感冒片', '羚羊感冒片', '羚羊感冒片', '吲哚美辛片', '羚羊感冒片', '羚羊感冒片', '风湿关节炎片', '豨莶风湿片', '羚羊感冒片', '羚翘解毒片', '羚羊感冒片', '金羚感冒片', '羚羊感冒片', '风湿关节炎片', '羚黄氨咖敏片', '羚羊感冒片', '正清风痛宁片', '吲哚美辛胶囊', '羚羊感冒片', '羚羊感冒片', '吲哚美辛肠溶片', '羚羊感冒片', '羚羊感冒片', '羚羊感冒片', '羚羊感冒片']"
复方木鸡颗粒在治疗肝病时，其疗效和安全性如何？,复方木鸡颗粒,"['复方木鸡颗粒', '复方木鸡颗粒', '复方木鸡合剂', '复方木鸡合剂', '复方肝炎颗粒', '复方肝炎颗粒', '复方肝炎颗粒', '复方肝炎颗粒', '复方肝炎颗粒', '复方肝炎颗粒', '复方肝炎颗粒', '复方肝炎颗粒', '复方肝炎颗粒', '复方肝炎颗粒', '复方肝炎颗粒', '复方肝炎颗粒', '复方灵芝颗粒', '复方肝炎颗粒', '复方灵芝颗粒', '复方灵芝颗粒', '复方肝炎颗粒', '复方灵芝颗粒', '复方肝炎颗粒', '复方肝炎颗粒', '复方灵芝颗粒', '复方肝炎颗粒', '复方肝炎颗粒', '茵黄肝复颗粒', '复方灵芝颗粒', '肝复颗粒', '复方肝炎颗粒', '复方灵芝颗粒', '复肝康颗粒', '茵芪肝复颗粒', '复方肝炎颗粒', '复肝康颗粒', '复方灵芝颗粒', '复方灵芝颗粒', '复方灵芝颗粒', '鸡骨草肝炎颗粒', '复方灵芝颗粒', '复肝康颗粒', '复方灵芝颗粒', '复方肝水解物片', '复方乌鸡颗粒', '复方灵芝颗粒', '复方灵芝颗粒', '复方灵芝颗粒', '鸡骨草肝炎颗粒', '小儿肝炎颗粒']"
