origin_prompt,gold,prediction
乳疾灵胶囊在治疗乳腺疾病时，是否适合所有类型的患者？,乳疾灵胶囊,"['乳疾灵胶囊', '乳疾灵胶囊', '乳疾灵胶囊', '乳疾灵颗粒', '乳癖清胶囊', '乳癖舒胶囊', '乳康舒胶囊', '乳疾灵颗粒', '乳安胶囊', '乳增宁胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳癖消胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳核散结胶囊', '乳癖康胶囊', '乳安胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳康软胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳癖消胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳康胶囊', '乳癖舒片', '乳泰胶囊', '乳宁胶囊', '乳癖舒片', '乳癖舒片', '乳癖康胶囊', '乳康胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳安胶囊', '乳癖清片', '乳块消胶囊', '乳宁胶囊', '乳宁胶囊', '乳癖舒片', '乳癖舒片', '乳癖舒片', '乳增宁胶囊', '乳癖舒片', '乳核内消片', '乳癖康胶囊']"
智托洁白丸在治疗口腔疾病时，其成分是否有助于减少复发？,智托洁白丸,"['智托洁白丸', '智托洁白丸', '智托洁白丸', '智托洁白丸', '智托洁白丸', '口洁含漱液', '利口清含漱液', '智托洁白片', '唇齿清胃丸', '复方珍珠口疮颗粒', '清火口胶', '唇齿清胃丸', '唇齿清胃丸', '复方两面针漱齿液', '唇齿清胃丸', '唇齿清胃丸', '唇齿清胃丸', '上清丸', '口洁喷雾剂', '复方两面针漱齿液', '唇齿清胃丸', '唇齿清胃丸', '复方氯己定含漱液', '唇齿清胃丸', '导赤丸', '咽炎清丸', '珍黛散', '梅花点舌丸', '洁白丸', '上清丸', '复方氯己定含漱液', '口炎清胶囊', '四维他胶囊', '洁白丸', '复方苯佐卡因凝胶', '复方氯己定含漱液', '口炎清颗粒', '洁白丸', '复方氯己定含漱液', '清胃黄连丸', '口炎片', '复方氯己定含漱液', '复方氯己定含漱液', '复方氯己定含漱液', '复方驱虫斑鸠菊丸', '四维他胶囊', '口炎清颗粒', '复方氯己定含漱液', '口炎清颗粒', '洁白丸']"
锝[99mTc]植酸盐注射液在核医学检查中，其安全性如何？,锝[99mTc]植酸盐注射液,"['锝[99mTc]植酸盐注射液', '锝[99mTc]喷替酸盐注射液', '锝[99mTc]喷替酸盐注射液', '高锝[99mTc]酸钠注射液', '锝[99mTc]喷替酸盐注射液', '锝[99mTc]亚甲基二膦酸盐注射液', '锝[99mTc]二巯丁二酸盐注射液', '锝[99mTc]二巯丁二酸盐注射液', '锝[99mTc]喷替酸盐注射液', '锝[99mTc]双半胱氨酸注射液', '锝[99mTc]双半胱乙酯注射液', '锝[99mTc]亚甲基二膦酸盐注射液', '锝[99mTc]双半胱氨酸注射液', '锝[99mTc]双半胱氨酸注射液', '锝[99mTc]聚合白蛋白注射液', '锝[99mTc]聚合白蛋白注射液', '锝[99mTc]二巯丁二酸盐注射液', '锝[99mTc]亚甲基二膦酸盐注射液', '锝[99mTc]聚合白蛋白注射液', '锝[99mTc]亚甲基二膦酸盐注射液', '锝[99mTc]双半胱氨酸注射液', '锝[99mTc]亚甲基二膦酸盐注射液', '注射用亚锡喷替酸', '注射用亚锡喷替酸', '钆特酸葡胺注射液', '钆特酸葡胺注射液', '锝[99Tc]亚甲基二膦酸盐注射液', '注射用亚锡喷替酸', '钆特醇注射液', '注射用亚锡亚甲基二膦酸盐', '注射用亚锡喷替酸', '注射用核糖核酸', '注射用亚锡亚甲基二膦酸盐', '钆特醇注射液', '注射用核糖核酸', '硫酸核糖霉素注射液', '硫酸核糖霉素注射液', '注射用核糖核酸', '注射用核糖核酸', '硫酸核糖霉素注射液', '硫酸核糖霉素注射液', '硫酸核糖霉素注射液', '硫酸核糖霉素注射液', '硫酸核糖霉素注射液', '注射用核糖核酸', '硫酸核糖霉素注射液', '硫酸核糖霉素注射液', '硫酸核糖霉素注射液', '硫酸核糖霉素注射液', '注射用核糖核酸']"
异甘草酸镁注射液在治疗肝病时，其疗效和副作用如何？,异甘草酸镁注射液,"['异甘草酸镁注射液', '复方甘草酸单铵注射液', '注射用甘草酸二铵', '注射用复方甘草酸单铵S', '甘草酸二铵注射液', '甘草酸二铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '甘草酸单铵半胱氨酸氯化钠注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '注射用甘草酸二铵', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '注射用甘草酸二铵', '甘草酸二铵注射液', '甘草酸二铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '注射用复方甘草酸单铵S', '注射用复方甘草酸单铵S', '注射用复方甘草酸苷', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '甘草酸二铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '注射用复方甘草酸单铵S', '甘草酸二铵注射液', '复方甘草酸单铵S氯化钠注射液', '注射用复方甘草酸单铵S', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '复方甘草酸单铵注射液', '复方甘草酸苷注射液', '甘草酸二铵注射液', '注射用复方甘草酸单铵S']"
苦碟子注射液在治疗消化系统疾病时，其疗效和安全性如何？,苦碟子注射液,"['苦碟子注射液', '苦碟子注射液', '苦碟子注射液', '苦碟子注射液', '苦碟子注射液', '苦碟子注射液', '苦参碱葡萄糖注射液', '苦黄注射液', '苦参素注射液', '注射用苦参素', '苦参素注射液', '苦木注射液', '注射用苦参素', '注射用苦参素', '注射用苦参素', '注射用苦参素', '注射用苦参素', '注射用苦参素', '注射用苦参素', '注射用苦参素', '注射用苦参素', '注射用苦参素', '注射用苦参素', '注射用苦参素', '注射用苦参素', '苦木注射液', '注射用苦参素', '注射用苦参素', '注射用苦参素', '注射用苦参素', '法莫替丁注射液', '法莫替丁注射液', '法莫替丁注射液', '硫酸庆大霉素注射液', '硫酸庆大霉素注射液', '硫酸庆大霉素注射液', '硫酸庆大霉素注射液', '硫酸庆大霉素注射液', '硫酸庆大霉素注射液', '法莫替丁注射液', '硫酸庆大霉素注射液', '硫酸庆大霉素注射液', '硫酸庆大霉素注射液', '硫酸庆大霉素注射液', '硫酸庆大霉素注射液', '法莫替丁注射液', '法莫替丁注射液', '硫酸庆大霉素注射液', '硫酸庆大霉素注射液', '硫酸庆大霉素注射液']"
盐酸沙丙蝶呤片在治疗血液病时，其疗效和副作用如何？,盐酸沙丙蝶呤片,"['盐酸沙丙蝶呤片', '盐酸沙丙蝶呤片', '注射用甲氨蝶呤', '甲氨蝶呤片', '硫鸟嘌呤片', '甲氨蝶呤片', '甲氨蝶呤片', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '巯嘌呤片', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '硫鸟嘌呤片', '硫鸟嘌呤片', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '甲氨蝶呤注射液', '注射用甲氨蝶呤', '硫唑嘌呤片', '注射用甲氨蝶呤', '巯嘌呤片', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '硫唑嘌呤片', '甲氨蝶呤注射液', '巯嘌呤片', '注射用甲氨蝶呤', '注射用甲氨蝶呤', '盐酸沙格雷酯片', '盐酸环丙沙星片', '盐酸环丙沙星片', '盐酸环丙沙星片', '盐酸环丙沙星片', '盐酸环丙沙星胶囊', '盐酸环丙沙星片', '盐酸环丙沙星片', '盐酸环丙沙星片', '盐酸环丙沙星片', '盐酸环丙沙星胶囊', '盐酸环丙沙星片', '盐酸环丙沙星片', '盐酸沙格雷酯片', '盐酸环丙沙星片', '盐酸沙格雷酯片', '盐酸环丙沙星胶囊', '盐酸环丙沙星胶囊', '盐酸环丙沙星胶囊']"
羟苯磺酸钙分散片在治疗血管疾病时，其疗效和安全性如何？,羟苯磺酸钙分散片,"['羟苯磺酸钙分散片', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙分散片', '羟苯磺酸钙胶囊', '羟苯磺酸钙片', '羟苯磺酸钙颗粒', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '羟苯磺酸钙胶囊', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯扎贝特分散片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平分散片', '聚苯乙烯磺酸钙散', '聚苯乙烯磺酸钙散', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平分散片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平分散片', '苯磺酸氨氯地平片', '聚苯乙烯磺酸钙散', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '苯磺酸氨氯地平片', '聚苯乙烯磺酸钙散', '苯磺酸氨氯地平片', '阿托伐他汀钙分散片', '血塞通分散片', '苯磺酸氨氯地平片', '血塞通分散片', '血塞通分散片', '血塞通分散片', '苯磺酸氨氯地平片', '匹伐他汀钙分散片', '匹伐他汀钙分散片', '血塞通分散片', '苯磺酸氨氯地平片', '瑞舒伐他汀钙分散片', '瑞舒伐他汀钙分散片']"
风寒感冒颗粒在治疗感冒时，是否适合所有年龄段的患者？,风寒感冒颗粒,"['风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风热感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒宁颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒宁颗粒', '风寒感冒颗粒', '风寒感冒宁颗粒', '风寒感冒宁颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '风寒感冒宁颗粒', '风寒感冒宁颗粒', '风寒感冒颗粒', '风寒感冒颗粒', '抗感冒颗粒']"
马来酸阿法替尼片在治疗肿瘤时，其疗效和副作用如何？,马来酸阿法替尼片,"['马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸阿法替尼片', '马来酸吡咯替尼片', '马来酸吡咯替尼片', '甲磺酸阿帕替尼片', '盐酸阿来替尼胶囊', '甲磺酸阿帕替尼片', '苹果酸舒尼替尼胶囊', '苹果酸舒尼替尼胶囊', '苹果酸舒尼替尼胶囊', '甲磺酸阿帕替尼片', '甲磺酸阿帕替尼片', '苹果酸舒尼替尼胶囊', '苹果酸舒尼替尼胶囊', '苹果酸舒尼替尼胶囊', '苹果酸舒尼替尼胶囊', '甲磺酸阿美替尼片', '苹果酸舒尼替尼胶囊', '苹果酸舒尼替尼胶囊', '阿昔替尼片', '吉非替尼片', '替尼泊苷注射液', '盐酸安罗替尼胶囊', '盐酸安罗替尼胶囊', '吉非替尼片', '甲磺酸伊马替尼片', '吉非替尼片', '吉非替尼片', '注射用福莫司汀', '阿瑞匹坦胶囊', '呋喹替尼胶囊']"
华蟾素肠溶胶囊在治疗消化系统肿瘤时，其疗效和安全性如何？,华蟾素肠溶胶囊,"['华蟾素肠溶胶囊', '华蟾素肠溶胶囊', '华蟾素片', '参蟾消解胶囊', '仙蟾片', '华蟾素注射液', '华蟾素口服液', '华蟾素注射液', '天蟾胶囊', '鹤蟾片', '鹤蟾片', '鹤蟾片', '蟾酥注射液', '鹤蟾片', '鹤蟾片', '替加氟胶囊', '奥美拉唑肠溶胶囊', '威麦宁胶囊', '五味苦参肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '胰酶肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '康力欣胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊']"
西青果颗粒在治疗咽喉疾病时，其疗效和安全性如何？,西青果颗粒,"['西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果颗粒', '西青果茶', '西青果茶', '西青果茶', '青果颗粒', '复方青果颗粒', '青果丸', '青果丸', '复方青果颗粒', '青果丸', '青果丸', '藏青果喉片', '青果丸', '青果丸', '青果丸', '青果丸', '藏青果喉片', '青果片', '复方青果颗粒', '青果丸', '复方青果颗粒', '青果丸', '青果丸', '青果丸', '藏青果喉片', '青果丸', '青果丸', '青果丸', '藏青果喉片', '青果丸', '藏青果喉片', '青果丸', '青果丸', '青果丸', '藏青果喉片', '清喉咽颗粒', '金果饮咽喉片', '清喉咽颗粒', '清喉咽颗粒']"
十味消食散在治疗消化不良时，其疗效和副作用如何？,十味消食散,"['十味消食散', '十味消食散', '消食十味丸', '消食十味丸', '消食十味丸', '消食十味丸', '消食十味丸', '消食十味胶囊', '小儿消食颗粒', '十味益脾颗粒', '婴儿消食散', '健胃十味丸', '健胃消食片', '小儿增食丸', '消食颗粒', '健胃十味丸', '健胃十味丸', '金砂消食口服液', '小儿消食颗粒', '健儿消食合剂', '健胃消食片', '健儿消食合剂', '健胃消食片', '健儿消食合剂', '健胃消食片', '健胃十味丸', '健儿消食合剂', '小儿消食咀嚼片', '健胃消食片', '小儿消食片', '健胃消食片', '健胃消食片', '健胃消食片', '健儿消食合剂', '健胃消食片', '健胃消食片', '健胃消食片', '健胃消食片', '健胃消食片', '健儿消食合剂', '健儿消食合剂', '健胃消食片', '健胃消食片', '健胃消食片', '健胃消食片', '健胃消食片', '健儿消食合剂', '健胃消食片', '健胃消食片', '健胃消食口服液']"
硝呋太尔制霉素阴道软膏在治疗妇科感染时，其疗效和安全性如何？,硝呋太尔制霉素阴道软膏,"['硝呋太尔制霉素阴道软胶囊', '硝呋太尔制霉素阴道软膏', '硝呋太尔制霉素阴道软胶囊', '硝呋太尔阴道片', '硝呋太尔阴道片', '硝呋太尔制霉素阴道栓', '硝呋太尔阴道片', '硝呋太尔制霉素阴道软胶囊', '硝呋太尔阴道片', '硝呋太尔胶囊', '硝呋太尔片', '硝呋太尔片', '硝呋太尔片', '硝呋太尔胶囊', '硝酸咪康唑阴道软胶囊', '硝酸咪康唑栓', '硝酸咪康唑阴道软胶囊', '硝酸咪康唑阴道软胶囊', '硝酸咪康唑栓', '硝酸咪康唑栓', '硝酸咪康唑阴道软胶囊', '硝酸咪康唑栓', '硝酸咪康唑阴道软胶囊', '硝酸咪康唑栓', '硝酸咪康唑栓', '硝酸咪康唑阴道软胶囊', '硝酸咪康唑阴道软胶囊', '硝酸咪康唑乳膏', '硝酸布康唑阴道乳膏', '硝酸咪康唑栓', '甲硝唑呋喃唑酮栓', '硝酸咪康唑栓', '双唑泰软膏', '硝酸咪康唑栓', '硝酸咪康唑乳膏', '硝酸咪康唑乳膏', '硝酸咪康唑乳膏', '硝酸咪康唑乳膏', '硝酸咪康唑乳膏', '硝酸咪康唑乳膏', '康妇软膏', '硝酸咪康唑乳膏', '制霉素阴道栓', '竹红菌素软膏', '甲硝唑阴道凝胶', '制霉素阴道栓', '双唑泰栓', '甲硝唑呋喃唑酮栓', '双唑泰乳膏', '双唑泰阴道软胶囊']"
牛黄镇惊丸在治疗惊厥时，其疗效和副作用如何？,牛黄镇惊丸,"['牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄镇惊丸', '牛黄清脑丸', '牛黄清热胶囊', '牛黄清脑丸', '牛黄安心丸', '牛黄安心丸', '牛黄千金散', '牛黄清脑丸', '牛黄安心丸', '牛黄清脑丸', '牛黄清脑丸', '牛黄清脑丸', '牛黄清热散', '牛黄清脑丸', '牛黄清脑丸', '万氏牛黄清心丸', '牛黄安心丸', '安宫牛黄丸', '牛黄清脑丸', '牛黄清脑丸', '牛黄清脑丸', '牛黄安心丸', '牛黄清脑丸', '牛黄清脑丸', '牛黄抱龙丸', '安宫牛黄丸', '安宫牛黄丸', '万氏牛黄清心丸', '万氏牛黄清心丸', '牛黄抱龙丸', '牛黄安心丸', '牛黄安心丸', '牛黄清热散', '牛黄清脑丸']"
核黄素四丁酸酯片在治疗维生素缺乏症时，其疗效和安全性如何？,核黄素四丁酸酯片,"['核黄素四丁酸酯片', '核黄素四丁酸酯胶囊', '核黄素四丁酸酯胶囊', '核黄素四丁酸酯胶囊', '核黄素四丁酸酯胶囊', '核黄素四丁酸酯胶囊', '核黄素四丁酸酯胶囊', '核黄素四丁酸酯胶囊', '核黄素四丁酸酯胶囊', '核黄素四丁酸酯胶囊', '维生素K4片', '注射用核黄素磷酸钠', '维生素K4片', '注射用核黄素磷酸钠', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '注射用核黄素磷酸钠', '维生素B2片', '维生素B1片', '维生素B2片', '四维他片', '维生素B1片', '注射用核黄素磷酸钠', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B1片', '维生素B6片', '维生素B1片', '注射用核黄素磷酸钠', '维生素B1片', '维生素B2片', '维生素B2片', '复合维生素B片', '复合维生素B片', '复合维生素B片', '注射用核黄素磷酸钠', '注射用核黄素磷酸钠', '维生素B2片', '注射用核黄素磷酸钠', '维生素B6片', '六合维生素丸', '口服四维葡萄糖', '维生素AD滴剂', '复合维生素B片', '九合维生素丸']"
御制平安丸在治疗心神不宁时，其疗效和副作用如何？,御制平安丸,"['朱砂安神丸', '安神补心丸', '安神补心丸', '安神补心丸', '安神补心丸', '安神补心丸', '朱砂安神丸', '朱砂安神丸', '安神补心丸', '朱砂安神丸', '朱砂安神丸', '安神补心丸', '安神补心丸', '朱砂安神丸', '安神补心丸', '朱砂安神丸', '朱砂安神丸', '安神补心丸', '朱砂安神丸', '安神补心丸', '定心丸', '安神补心丸', '朱砂安神丸', '安神补心丸', '安神补心丸', '安神丸', '朱砂安神丸', '安神补心丸', '安神补心丸', '安神补心丸', '安神补心丸', '定心丸', '定心丸', '安神补心丸', '朱砂安神丸', '朱砂安神丸', '朱砂安神丸', '安神补心丸', '朱砂安神丸', '安神补心丸', '朱砂安神丸', '朱砂安神丸', '安神补心丸', '朱砂安神丸', '朱砂安神丸', '安神补心丸', '安神补心丸', '朱砂安神丸', '朱砂安神丸', '朱砂安神丸']"
乙肝灵胶囊在治疗乙肝时，其疗效和副作用如何？,乙肝灵胶囊,"['乙肝灵胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊', '乙肝解毒胶囊']"
消肿九味散在治疗肿胀时，其疗效和安全性如何？,消肿九味散,"['消肿九味散', '消肿九味散', '清瘟消肿九味丸', '九分散', '九分散', '九分散', '九分散', '九分散', '九分散', '九分散', '九分散', '九分散', '九分散', '九分散', '九分散', '九气拈痛胶囊', '祛伤消肿酊', '消肿片', '消肿片', '消肿片', '消肿止痛酊', '九分散', '九分散', '六味地黄丸', '九分散', '消肿片', '消肿片', '消肿片', '消肿片', '六味安消散', '消肿片', '六味安消散', '消肿片', '六味安消散', '跌打丸', '九味青鹏散', '肿痛安胶囊', '肿痛搽剂', '九味青鹏散', '七味诃子散', '九味青鹏散', '九味青鹏散', '清肝九味散', '九味青鹏散', '九味青鹏散', '五虎散', '肿痛舒喷雾剂', '十味消食散', '伤痛酊', '肿痛外擦酊']"
熊胆酒在治疗肝胆疾病时，其疗效和副作用如何？,熊胆酒,"['熊胆酒', '熊胆酒', '熊胆舒肝利胆胶囊', '熊胆粉', '熊胆粉', '熊胆粉', '熊胆粉', '熊胆粉', '熊胆粉', '熊胆粉', '熊胆粉', '熊去氧胆酸片', '熊去氧胆酸片', '熊胆粉', '熊胆粉', '熊去氧胆酸片', '熊胆胶囊', '熊胆粉', '熊胆粉', '熊去氧胆酸片', '熊胆胶囊', '熊胆胶囊', '熊胆胶囊', '熊胆粉', '熊胆粉', '熊去氧胆酸软胶囊', '熊胆粉', '复方熊胆乙肝胶囊', '熊胆粉', '熊胆粉', '熊去氧胆酸片', '熊胆茵陈口服液', '熊去氧胆酸片', '熊胆粉', '熊胆粉', '熊胆粉', '熊胆粉', '熊胆粉', '熊胆粉', '熊去氧胆酸片', '珍熊胆丸', '熊胆滴丸', '熊胆粉', '熊胆粉', '熊胆胶囊', '熊胆开明片', '复方熊胆滴眼液', '肝胆舒康胶囊', '苦胆丸', '熊胆栓']"
利胆舒胶囊在治疗胆道疾病时，其疗效和安全性如何？,利胆舒胶囊,"['利胆舒胶囊', '胆舒软胶囊', '胆舒胶囊', '利胆片', '胆舒软胶囊', '胆舒软胶囊', '胆舒软胶囊', '胆舒软胶囊', '利胆片', '利胆片', '胆舒软胶囊', '消炎利胆胶囊', '胆舒软胶囊', '利胆片', '消炎利胆胶囊', '利胆片', '利胆片', '胆舒软胶囊', '利胆片', '利胆片', '舒胆胶囊', '利胆片', '利胆片', '利胆片', '利胆片', '消炎利胆片', '利胆片', '利胆片', '利胆片', '利胆片', '消炎利胆片', '利胆止痛胶囊', '胆舒软胶囊', '利胆片', '利胆片', '利胆片', '利胆片', '利胆片', '消石利胆胶囊', '利胆片', '利胆片', '利胆片', '利胆片', '消炎利胆胶囊', '利胆片', '利胆片', '利胆片', '利胆片', '利胆片', '利胆片']"
西羚片在治疗风湿性疾病时，其疗效和副作用如何？,西羚片,"['西羚解毒丸', '西羚解毒丸', '复方西羚解毒片', '西羚解毒丸', '西羚解毒丸', '西羚解毒丸', '西羚解毒丸', '西羚解毒丸', '西羚丸', '复方西羚解毒片', '复方西羚解毒片', '西羚丸', '羚羊感冒片', '复方西羚解毒丸', '牛黄西羚丸', '复方西羚解毒胶囊', '豨莶风湿片', '风湿塞隆胶囊', '复方西羚解毒丸', '西羚丹', '羚羊感冒片', '塞雪风湿胶囊', '塞隆风湿胶囊', '羚羊感冒片', '豨莶风湿片', '西羚丹', '风湿关节炎片', '豨莶片', '风湿关节炎片', '风湿关节炎片', '羚羊感冒片', '羚羊感冒片', '羚翘解毒片', '羚羊感冒片', '羚羊感冒片', '羚羊感冒片', '羚羊感冒片', '羚羊感冒片', '羚羊感冒片', '羚羊感冒片', '羚羊感冒片', '羚羊感冒片', '羚羊感冒片', '羚羊感冒片', '风湿关节炎片', '羚羊感冒片', '风湿关节炎片', '羚羊感冒片', '豨莶片', '风湿关节炎片']"
复方木鸡颗粒在治疗肝病时，其疗效和安全性如何？,复方木鸡颗粒,"['复方木鸡颗粒', '复方木鸡颗粒', '复方肝炎颗粒', '复方肝炎颗粒', '复方肝炎颗粒', '复方木鸡合剂', '复方木鸡合剂', '复方肝炎颗粒', '复方肝炎颗粒', '复方肝炎颗粒', '复方肝炎颗粒', '复方肝炎颗粒', '复方肝炎颗粒', '复方肝炎颗粒', '复方肝炎颗粒', '复方肝炎颗粒', '复方肝炎颗粒', '复方肝炎颗粒', '复方肝炎颗粒', '复方肝炎颗粒', '复方灵芝颗粒', '复方肝炎颗粒', '复方灵芝颗粒', '复方肝炎颗粒', '复方肝炎颗粒', '复方灵芝颗粒', '复方肝炎颗粒', '复肝康颗粒', '复方灵芝颗粒', '肝复颗粒', '复方灵芝颗粒', '复方灵芝颗粒', '复肝康颗粒', '复方灵芝颗粒', '复方灵芝颗粒', '肝复康丸', '复方灵芝颗粒', '复方肝水解物片', '复方灵芝颗粒', '复肝康颗粒', '复方灵芝颗粒', '肝复康丸', '肝复康丸', '肝复康丸', '肝复康丸', '复方灵芝颗粒', '肝复康丸', '肝康颗粒', '肝复康丸', '肝复康丸']"
